"Step","_n_M_512_e500_b16_lr0.001_4 - metrics/mAP_0.5","_n_M_512_e500_b16_lr0.001_4 - metrics/mAP_0.5__MIN","_n_M_512_e500_b16_lr0.001_4 - metrics/mAP_0.5__MAX","_n_M_512_e500_b16_lr0.0005_3 - metrics/mAP_0.5","_n_M_512_e500_b16_lr0.0005_3 - metrics/mAP_0.5__MIN","_n_M_512_e500_b16_lr0.0005_3 - metrics/mAP_0.5__MAX","_n_M_512_e500_b16_lr0.0005_2 - metrics/mAP_0.5","_n_M_512_e500_b16_lr0.0005_2 - metrics/mAP_0.5__MIN","_n_M_512_e500_b16_lr0.0005_2 - metrics/mAP_0.5__MAX","_n_M_512_e500_b16_lr0.005_2 - metrics/mAP_0.5","_n_M_512_e500_b16_lr0.005_2 - metrics/mAP_0.5__MIN","_n_M_512_e500_b16_lr0.005_2 - metrics/mAP_0.5__MAX","_n_M_512_e500_b16_lr0.005_3 - metrics/mAP_0.5","_n_M_512_e500_b16_lr0.005_3 - metrics/mAP_0.5__MIN","_n_M_512_e500_b16_lr0.005_3 - metrics/mAP_0.5__MAX","_n_M_512_e500_b16_lr0.0001_2 - metrics/mAP_0.5","_n_M_512_e500_b16_lr0.0001_2 - metrics/mAP_0.5__MIN","_n_M_512_e500_b16_lr0.0001_2 - metrics/mAP_0.5__MAX","_n_M_512_e500_b16_lr0.0001_3 - metrics/mAP_0.5","_n_M_512_e500_b16_lr0.0001_3 - metrics/mAP_0.5__MIN","_n_M_512_e500_b16_lr0.0001_3 - metrics/mAP_0.5__MAX","_n_M_512_e500_b16_lr0.001_3 - metrics/mAP_0.5","_n_M_512_e500_b16_lr0.001_3 - metrics/mAP_0.5__MIN","_n_M_512_e500_b16_lr0.001_3 - metrics/mAP_0.5__MAX","_n_M_512_e500_b16_lr0.001_2 - metrics/mAP_0.5","_n_M_512_e500_b16_lr0.001_2 - metrics/mAP_0.5__MIN","_n_M_512_e500_b16_lr0.001_2 - metrics/mAP_0.5__MAX","_n_M_512_e500_b16_lr0.01_3 - metrics/mAP_0.5","_n_M_512_e500_b16_lr0.01_3 - metrics/mAP_0.5__MIN","_n_M_512_e500_b16_lr0.01_3 - metrics/mAP_0.5__MAX","_n_M_512_e500_b16_lr0.01_2 - metrics/mAP_0.5","_n_M_512_e500_b16_lr0.01_2 - metrics/mAP_0.5__MIN","_n_M_512_e500_b16_lr0.01_2 - metrics/mAP_0.5__MAX","_n_M_512_e500_b16_lr0.0005_1 - metrics/mAP_0.5","_n_M_512_e500_b16_lr0.0005_1 - metrics/mAP_0.5__MIN","_n_M_512_e500_b16_lr0.0005_1 - metrics/mAP_0.5__MAX","_n_M_512_e500_b16_lr0.005_1 - metrics/mAP_0.5","_n_M_512_e500_b16_lr0.005_1 - metrics/mAP_0.5__MIN","_n_M_512_e500_b16_lr0.005_1 - metrics/mAP_0.5__MAX","_n_M_512_e500_b16_lr0.0001_1 - metrics/mAP_0.5","_n_M_512_e500_b16_lr0.0001_1 - metrics/mAP_0.5__MIN","_n_M_512_e500_b16_lr0.0001_1 - metrics/mAP_0.5__MAX","_n_M_512_e500_b16_lr0.01_1 - metrics/mAP_0.5","_n_M_512_e500_b16_lr0.01_1 - metrics/mAP_0.5__MIN","_n_M_512_e500_b16_lr0.01_1 - metrics/mAP_0.5__MAX"
"367","0.5586729872739915","0.5586729872739915","0.5586729872739915","0.5348799614248385","0.5348799614248385","0.5348799614248385","0.557342477312067","0.557342477312067","0.557342477312067","0.5137211201031355","0.5137211201031355","0.5137211201031355","0.5225095001422208","0.5225095001422208","0.5225095001422208","0.50613839256396","0.50613839256396","0.50613839256396","0.4989860951852171","0.4989860951852171","0.4989860951852171","0.574171191082615","0.574171191082615","0.574171191082615","0.576260350630565","0.576260350630565","0.576260350630565","0.41098725992580376","0.41098725992580376","0.41098725992580376","0.47343903053943426","0.47343903053943426","0.47343903053943426","0.5731685864669858","0.5731685864669858","0.5731685864669858","0.5233976035744803","0.5233976035744803","0.5233976035744803","0.48745960408931005","0.48745960408931005","0.48745960408931005","0.47661707946303955","0.47661707946303955","0.47661707946303955"
"368","0.5554607158035388","0.5554607158035388","0.5554607158035388","0.5348596022758684","0.5348596022758684","0.5348596022758684","0.5579814220761072","0.5579814220761072","0.5579814220761072","0.513473228901149","0.513473228901149","0.513473228901149","0.5226919010358441","0.5226919010358441","0.5226919010358441","0.5067568490803964","0.5067568490803964","0.5067568490803964","0.49853042234971184","0.49853042234971184","0.49853042234971184","0.5741261962479471","0.5741261962479471","0.5741261962479471","0.577025720188932","0.577025720188932","0.577025720188932","0.40849407944569743","0.40849407944569743","0.40849407944569743","0.4722989107140712","0.4722989107140712","0.4722989107140712","0.5745916279281283","0.5745916279281283","0.5745916279281283","0.522724584158668","0.522724584158668","0.522724584158668","0.48744068403525787","0.48744068403525787","0.48744068403525787","0.47640226596866286","0.47640226596866286","0.47640226596866286"
"369","0.5553700617279704","0.5553700617279704","0.5553700617279704","0.5353795592435386","0.5353795592435386","0.5353795592435386","0.5579944097925505","0.5579944097925505","0.5579944097925505","0.5142161895148447","0.5142161895148447","0.5142161895148447","0.5227537716663753","0.5227537716663753","0.5227537716663753","0.5070928630047714","0.5070928630047714","0.5070928630047714","0.49875327187492613","0.49875327187492613","0.49875327187492613","0.5740889735254135","0.5740889735254135","0.5740889735254135","0.576107221655846","0.576107221655846","0.576107221655846","0.40819397945888","0.40819397945888","0.40819397945888","0.4723593521059301","0.4723593521059301","0.4723593521059301","0.5746832803637085","0.5746832803637085","0.5746832803637085","0.5229429159404568","0.5229429159404568","0.5229429159404568","0.48741838817006927","0.48741838817006927","0.48741838817006927","0.4763175705805253","0.4763175705805253","0.4763175705805253"
"370","0.5552838408066874","0.5552838408066874","0.5552838408066874","0.5349153326491498","0.5349153326491498","0.5349153326491498","0.5578346840773845","0.5578346840773845","0.5578346840773845","0.514575983290468","0.514575983290468","0.514575983290468","0.5229318346794404","0.5229318346794404","0.5229318346794404","0.5060438957451863","0.5060438957451863","0.5060438957451863","0.498913667604297","0.498913667604297","0.498913667604297","0.5737972961132944","0.5737972961132944","0.5737972961132944","0.5760464296008692","0.5760464296008692","0.5760464296008692","0.4080418550447687","0.4080418550447687","0.4080418550447687","0.47302201980905045","0.47302201980905045","0.47302201980905045","0.5767138769698326","0.5767138769698326","0.5767138769698326","0.5225909732747926","0.5225909732747926","0.5225909732747926","0.4876433602806399","0.4876433602806399","0.4876433602806399","0.47657406197020546","0.47657406197020546","0.47657406197020546"
"371","0.5588455570404959","0.5588455570404959","0.5588455570404959","0.5348764306978362","0.5348764306978362","0.5348764306978362","0.558251131005519","0.558251131005519","0.558251131005519","0.5146442461547599","0.5146442461547599","0.5146442461547599","0.5235285350614673","0.5235285350614673","0.5235285350614673","0.5058392430362525","0.5058392430362525","0.5058392430362525","0.49857327766742954","0.49857327766742954","0.49857327766742954","0.5740068265159679","0.5740068265159679","0.5740068265159679","0.5765661253447104","0.5765661253447104","0.5765661253447104","0.40840944799566126","0.40840944799566126","0.40840944799566126","0.4763999817942729","0.4763999817942729","0.4763999817942729","0.5771801281620647","0.5771801281620647","0.5771801281620647","0.5221461313820973","0.5221461313820973","0.5221461313820973","0.4876778519917182","0.4876778519917182","0.4876778519917182","0.47642916616399594","0.47642916616399594","0.47642916616399594"
"372","0.5585713888033816","0.5585713888033816","0.5585713888033816","0.5350188694904499","0.5350188694904499","0.5350188694904499","0.558230012755112","0.558230012755112","0.558230012755112","0.5155081859172477","0.5155081859172477","0.5155081859172477","0.5231849480723498","0.5231849480723498","0.5231849480723498","0.5055703874860515","0.5055703874860515","0.5055703874860515","0.4978920353008396","0.4978920353008396","0.4978920353008396","0.5732879564605027","0.5732879564605027","0.5732879564605027","0.57651920226065","0.57651920226065","0.57651920226065","0.40824854173425146","0.40824854173425146","0.40824854173425146","0.4767347611981784","0.4767347611981784","0.4767347611981784","0.5770403744594441","0.5770403744594441","0.5770403744594441","0.5242157030816041","0.5242157030816041","0.5242157030816041","0.4880932711680511","0.4880932711680511","0.4880932711680511","0.47616703057877274","0.47616703057877274","0.47616703057877274"
"373","0.5585007442744323","0.5585007442744323","0.5585007442744323","0.5349244680084375","0.5349244680084375","0.5349244680084375","0.5581897119111912","0.5581897119111912","0.5581897119111912","0.5155701139826896","0.5155701139826896","0.5155701139826896","0.5218658584815612","0.5218658584815612","0.5218658584815612","0.5059804637393192","0.5059804637393192","0.5059804637393192","0.4982230350734123","0.4982230350734123","0.4982230350734123","0.5732021753048946","0.5732021753048946","0.5732021753048946","0.5764703775897497","0.5764703775897497","0.5764703775897497","0.40849908581968236","0.40849908581968236","0.40849908581968236","0.47687368680629666","0.47687368680629666","0.47687368680629666","0.5774606936479015","0.5774606936479015","0.5774606936479015","0.524055052732196","0.524055052732196","0.524055052732196","0.48817151725249786","0.48817151725249786","0.48817151725249786","0.4764368056279338","0.4764368056279338","0.4764368056279338"
"374","0.5587952543098802","0.5587952543098802","0.5587952543098802","0.5349249083045322","0.5349249083045322","0.5349249083045322","0.5582080998369844","0.5582080998369844","0.5582080998369844","0.5156508080398611","0.5156508080398611","0.5156508080398611","0.5224922048189125","0.5224922048189125","0.5224922048189125","0.5063598618921421","0.5063598618921421","0.5063598618921421","0.49820697287124066","0.49820697287124066","0.49820697287124066","0.5735263520322273","0.5735263520322273","0.5735263520322273","0.5768471929035867","0.5768471929035867","0.5768471929035867","0.40913235792664426","0.40913235792664426","0.40913235792664426","0.47431154732432346","0.47431154732432346","0.47431154732432346","0.5774208233950271","0.5774208233950271","0.5774208233950271","0.5221079226667948","0.5221079226667948","0.5221079226667948","0.48857141483005845","0.48857141483005845","0.48857141483005845","0.4768661521982129","0.4768661521982129","0.4768661521982129"
"375","0.5588875216924761","0.5588875216924761","0.5588875216924761","0.535189500787995","0.535189500787995","0.535189500787995","0.5577636369328622","0.5577636369328622","0.5577636369328622","0.5168358634963008","0.5168358634963008","0.5168358634963008","0.5223987091164568","0.5223987091164568","0.5223987091164568","0.5065232044363904","0.5065232044363904","0.5065232044363904","0.4986477877304394","0.4986477877304394","0.4986477877304394","0.5734568788673942","0.5734568788673942","0.5734568788673942","0.5770366468838874","0.5770366468838874","0.5770366468838874","0.40986931054124504","0.40986931054124504","0.40986931054124504","0.4743173873158307","0.4743173873158307","0.4743173873158307","0.5773180504810589","0.5773180504810589","0.5773180504810589","0.5223867365961946","0.5223867365961946","0.5223867365961946","0.48884246057058545","0.48884246057058545","0.48884246057058545","0.47717494227982526","0.47717494227982526","0.47717494227982526"
"376","0.5586140178996429","0.5586140178996429","0.5586140178996429","0.5346541681460922","0.5346541681460922","0.5346541681460922","0.558071346176934","0.558071346176934","0.558071346176934","0.5191914223500043","0.5191914223500043","0.5191914223500043","0.5228931419525108","0.5228931419525108","0.5228931419525108","0.5075971419528729","0.5075971419528729","0.5075971419528729","0.49810810260965677","0.49810810260965677","0.49810810260965677","0.5735380984421341","0.5735380984421341","0.5735380984421341","0.5748492787791836","0.5748492787791836","0.5748492787791836","0.4086884965070742","0.4086884965070742","0.4086884965070742","0.47459287999921285","0.47459287999921285","0.47459287999921285","0.5776113925889503","0.5776113925889503","0.5776113925889503","0.5222262223857062","0.5222262223857062","0.5222262223857062","0.48896651711445277","0.48896651711445277","0.48896651711445277","0.4769849084463244","0.4769849084463244","0.4769849084463244"
"377","0.5579351262464964","0.5579351262464964","0.5579351262464964","0.5353508189642737","0.5353508189642737","0.5353508189642737","0.5580651667550487","0.5580651667550487","0.5580651667550487","0.5191665847970304","0.5191665847970304","0.5191665847970304","0.5227359804798555","0.5227359804798555","0.5227359804798555","0.5076641815137993","0.5076641815137993","0.5076641815137993","0.4984764983927842","0.4984764983927842","0.4984764983927842","0.5734990503979156","0.5734990503979156","0.5734990503979156","0.5757445482362155","0.5757445482362155","0.5757445482362155","0.4068108249264534","0.4068108249264534","0.4068108249264534","0.47504185657631803","0.47504185657631803","0.47504185657631803","0.5774343958438382","0.5774343958438382","0.5774343958438382","0.5228428318739062","0.5228428318739062","0.5228428318739062","0.4887637844771423","0.4887637844771423","0.4887637844771423","0.47738009191089936","0.47738009191089936","0.47738009191089936"
"378","0.5585610613862465","0.5585610613862465","0.5585610613862465","0.5355267578810318","0.5355267578810318","0.5355267578810318","0.5559998510928668","0.5559998510928668","0.5559998510928668","0.5144317837128156","0.5144317837128156","0.5144317837128156","0.523160108807836","0.523160108807836","0.523160108807836","0.5071158535275666","0.5071158535275666","0.5071158535275666","0.4984415148335361","0.4984415148335361","0.4984415148335361","0.5735800649287318","0.5735800649287318","0.5735800649287318","0.57500424967845","0.57500424967845","0.57500424967845","0.40713803826675204","0.40713803826675204","0.40713803826675204","0.47513239174622746","0.47513239174622746","0.47513239174622746","0.5767162478602076","0.5767162478602076","0.5767162478602076","0.5215853883026312","0.5215853883026312","0.5215853883026312","0.48914062403367853","0.48914062403367853","0.48914062403367853","0.4779267890807137","0.4779267890807137","0.4779267890807137"
"379","0.5577322153025517","0.5577322153025517","0.5577322153025517","0.5358284394761446","0.5358284394761446","0.5358284394761446","0.5560370909895267","0.5560370909895267","0.5560370909895267","0.5174136861170346","0.5174136861170346","0.5174136861170346","0.5232340363864373","0.5232340363864373","0.5232340363864373","0.5074289793571861","0.5074289793571861","0.5074289793571861","0.49839277769760426","0.49839277769760426","0.49839277769760426","0.5734016408205642","0.5734016408205642","0.5734016408205642","0.576276364232892","0.576276364232892","0.576276364232892","0.40900065238320277","0.40900065238320277","0.40900065238320277","0.47527963563253667","0.47527963563253667","0.47527963563253667","0.5773255006741094","0.5773255006741094","0.5773255006741094","0.5242800208360707","0.5242800208360707","0.5242800208360707","0.48906637743744696","0.48906637743744696","0.48906637743744696","0.4779101717273991","0.4779101717273991","0.4779101717273991"
"380","0.5573200310036261","0.5573200310036261","0.5573200310036261","0.5353022815844143","0.5353022815844143","0.5353022815844143","0.5560394005304956","0.5560394005304956","0.5560394005304956","0.5162978636929653","0.5162978636929653","0.5162978636929653","0.5243541688487986","0.5243541688487986","0.5243541688487986","0.507355573570016","0.507355573570016","0.507355573570016","0.4988100545178417","0.4988100545178417","0.4988100545178417","0.573839039925837","0.573839039925837","0.573839039925837","0.5764457127925999","0.5764457127925999","0.5764457127925999","0.4094073452091703","0.4094073452091703","0.4094073452091703","0.47616078141269036","0.47616078141269036","0.47616078141269036","0.5774411764992256","0.5774411764992256","0.5774411764992256","0.524956088335381","0.524956088335381","0.524956088335381","0.4890188052615534","0.4890188052615534","0.4890188052615534","0.478137397562255","0.478137397562255","0.478137397562255"
"381","0.555311667688147","0.555311667688147","0.555311667688147","0.5354247795846385","0.5354247795846385","0.5354247795846385","0.5564739378008703","0.5564739378008703","0.5564739378008703","0.521502446733051","0.521502446733051","0.521502446733051","0.5242673121655144","0.5242673121655144","0.5242673121655144","0.5074402464088175","0.5074402464088175","0.5074402464088175","0.4987933519143575","0.4987933519143575","0.4987933519143575","0.5738340864957455","0.5738340864957455","0.5738340864957455","0.5751446040307762","0.5751446040307762","0.5751446040307762","0.4100016939155221","0.4100016939155221","0.4100016939155221","0.4762483264983716","0.4762483264983716","0.4762483264983716","0.5775837695405208","0.5775837695405208","0.5775837695405208","0.5238391237304367","0.5238391237304367","0.5238391237304367","0.4928706080233913","0.4928706080233913","0.4928706080233913","0.4785225524512873","0.4785225524512873","0.4785225524512873"
"382","0.5574190326330036","0.5574190326330036","0.5574190326330036","0.5357166486121308","0.5357166486121308","0.5357166486121308","0.5560709427764365","0.5560709427764365","0.5560709427764365","0.5197409647543776","0.5197409647543776","0.5197409647543776","0.5246744568924361","0.5246744568924361","0.5246744568924361","0.5074076557482619","0.5074076557482619","0.5074076557482619","0.49889361688500206","0.49889361688500206","0.49889361688500206","0.5741373655139923","0.5741373655139923","0.5741373655139923","0.576351484706195","0.576351484706195","0.576351484706195","0.41003122174217665","0.41003122174217665","0.41003122174217665","0.47630674952989577","0.47630674952989577","0.47630674952989577","0.5777191606193932","0.5777191606193932","0.5777191606193932","0.5237159517583082","0.5237159517583082","0.5237159517583082","0.4931700585572485","0.4931700585572485","0.4931700585572485","0.47871821421394434","0.47871821421394434","0.47871821421394434"
"383","0.5573817315958021","0.5573817315958021","0.5573817315958021","0.5360738991323464","0.5360738991323464","0.5360738991323464","0.555639891924345","0.555639891924345","0.555639891924345","0.5199905725493258","0.5199905725493258","0.5199905725493258","0.5252881407142838","0.5252881407142838","0.5252881407142838","0.5077293717339547","0.5077293717339547","0.5077293717339547","0.49850284918120236","0.49850284918120236","0.49850284918120236","0.5739699478796666","0.5739699478796666","0.5739699478796666","0.5762763434714673","0.5762763434714673","0.5762763434714673","0.41005300181947896","0.41005300181947896","0.41005300181947896","0.4758397720071159","0.4758397720071159","0.4758397720071159","0.5774346983793242","0.5774346983793242","0.5774346983793242","0.523681392825989","0.523681392825989","0.523681392825989","0.4895700540829589","0.4895700540829589","0.4895700540829589","0.4789954630463774","0.4789954630463774","0.4789954630463774"
"384","0.5567659708958361","0.5567659708958361","0.5567659708958361","0.5358249888420807","0.5358249888420807","0.5358249888420807","0.5559087796535507","0.5559087796535507","0.5559087796535507","0.5217853864389819","0.5217853864389819","0.5217853864389819","0.5256872940264765","0.5256872940264765","0.5256872940264765","0.5072980086896348","0.5072980086896348","0.5072980086896348","0.49860989884405527","0.49860989884405527","0.49860989884405527","0.5740824420803025","0.5740824420803025","0.5740824420803025","0.5752519853594971","0.5752519853594971","0.5752519853594971","0.41053708041051257","0.41053708041051257","0.41053708041051257","0.476189183652706","0.476189183652706","0.476189183652706","0.5774324367754329","0.5774324367754329","0.5774324367754329","0.5195045508448599","0.5195045508448599","0.5195045508448599","0.4936332325538171","0.4936332325538171","0.4936332325538171","0.47922392104026773","0.47922392104026773","0.47922392104026773"
"385","0.5565614562391236","0.5565614562391236","0.5565614562391236","0.5354978574598699","0.5354978574598699","0.5354978574598699","0.5557583086197173","0.5557583086197173","0.5557583086197173","0.5196782499493807","0.5196782499493807","0.5196782499493807","0.5268458602838275","0.5268458602838275","0.5268458602838275","0.5070774467363954","0.5070774467363954","0.5070774467363954","0.49831629332403377","0.49831629332403377","0.49831629332403377","0.5740686203348498","0.5740686203348498","0.5740686203348498","0.5760942034476988","0.5760942034476988","0.5760942034476988","0.41075915299585875","0.41075915299585875","0.41075915299585875","0.476243283356444","0.476243283356444","0.476243283356444","0.5775309445571981","0.5775309445571981","0.5775309445571981","0.5233132749549795","0.5233132749549795","0.5233132749549795","0.48979328211583706","0.48979328211583706","0.48979328211583706","0.47922913152193847","0.47922913152193847","0.47922913152193847"
"386","0.5556488942734134","0.5556488942734134","0.5556488942734134","0.5360102296567707","0.5360102296567707","0.5360102296567707","0.5577040150250909","0.5577040150250909","0.5577040150250909","0.521650352046428","0.521650352046428","0.521650352046428","0.5268056560058993","0.5268056560058993","0.5268056560058993","0.5073057636450908","0.5073057636450908","0.5073057636450908","0.49851277643808883","0.49851277643808883","0.49851277643808883","0.573629807934623","0.573629807934623","0.573629807934623","0.5740638995705237","0.5740638995705237","0.5740638995705237","0.4121724481552972","0.4121724481552972","0.4121724481552972","0.4761758072392901","0.4761758072392901","0.4761758072392901","0.5776528022173062","0.5776528022173062","0.5776528022173062","0.526037603333944","0.526037603333944","0.526037603333944","0.4935439363449435","0.4935439363449435","0.4935439363449435","0.47918131075701603","0.47918131075701603","0.47918131075701603"
"387","0.5568122028250214","0.5568122028250214","0.5568122028250214","0.5353356128699281","0.5353356128699281","0.5353356128699281","0.5579332997857757","0.5579332997857757","0.5579332997857757","0.5201193587445999","0.5201193587445999","0.5201193587445999","0.5264662041977016","0.5264662041977016","0.5264662041977016","0.5072830018896342","0.5072830018896342","0.5072830018896342","0.49818907040929145","0.49818907040929145","0.49818907040929145","0.5739853980305614","0.5739853980305614","0.5739853980305614","0.5738887971488538","0.5738887971488538","0.5738887971488538","0.4122067514485199","0.4122067514485199","0.4122067514485199","0.4772640722951788","0.4772640722951788","0.4772640722951788","0.5775207569258608","0.5775207569258608","0.5775207569258608","0.5273126250118337","0.5273126250118337","0.5273126250118337","0.4941877646579433","0.4941877646579433","0.4941877646579433","0.4791326078551978","0.4791326078551978","0.4791326078551978"
"388","0.5550345308905802","0.5550345308905802","0.5550345308905802","0.5350280609177618","0.5350280609177618","0.5350280609177618","0.5580481013152364","0.5580481013152364","0.5580481013152364","0.5196190077366064","0.5196190077366064","0.5196190077366064","0.5271254039472096","0.5271254039472096","0.5271254039472096","0.5074011599791746","0.5074011599791746","0.5074011599791746","0.4983809192189153","0.4983809192189153","0.4983809192189153","0.5741180535384305","0.5741180535384305","0.5741180535384305","0.5736722883084436","0.5736722883084436","0.5736722883084436","0.4125723705305489","0.4125723705305489","0.4125723705305489","0.47673763822742377","0.47673763822742377","0.47673763822742377","0.5770804501743221","0.5770804501743221","0.5770804501743221","0.5271726295735115","0.5271726295735115","0.5271726295735115","0.49017543575886013","0.49017543575886013","0.49017543575886013","0.4791243012696212","0.4791243012696212","0.4791243012696212"
"389","0.5549833818825026","0.5549833818825026","0.5549833818825026","0.5353822158012197","0.5353822158012197","0.5353822158012197","0.5580192658712906","0.5580192658712906","0.5580192658712906","0.5206842057391327","0.5206842057391327","0.5206842057391327","0.526410387322238","0.526410387322238","0.526410387322238","0.5077732037955638","0.5077732037955638","0.5077732037955638","0.4984027715599737","0.4984027715599737","0.4984027715599737","0.5743912077776308","0.5743912077776308","0.5743912077776308","0.5741707235124625","0.5741707235124625","0.5741707235124625","0.41339263990570496","0.41339263990570496","0.41339263990570496","0.47464498597882837","0.47464498597882837","0.47464498597882837","0.5770091143999931","0.5770091143999931","0.5770091143999931","0.5269514212288189","0.5269514212288189","0.5269514212288189","0.49051978326276996","0.49051978326276996","0.49051978326276996","0.4793903915242976","0.4793903915242976","0.4793903915242976"
"390","0.5553704464290149","0.5553704464290149","0.5553704464290149","0.5349795647473019","0.5349795647473019","0.5349795647473019","0.5579259751760519","0.5579259751760519","0.5579259751760519","0.5208304664375951","0.5208304664375951","0.5208304664375951","0.5267203216997408","0.5267203216997408","0.5267203216997408","0.5075131388363628","0.5075131388363628","0.5075131388363628","0.4982734595371128","0.4982734595371128","0.4982734595371128","0.5741117137912144","0.5741117137912144","0.5741117137912144","0.5738803470212213","0.5738803470212213","0.5738803470212213","0.41341749425994084","0.41341749425994084","0.41341749425994084","0.47480173517371416","0.47480173517371416","0.47480173517371416","0.5776351525371337","0.5776351525371337","0.5776351525371337","0.5269890970578912","0.5269890970578912","0.5269890970578912","0.4945642669691047","0.4945642669691047","0.4945642669691047","0.47986388169699484","0.47986388169699484","0.47986388169699484"
"391","0.5563816560871128","0.5563816560871128","0.5563816560871128","0.5344122464502606","0.5344122464502606","0.5344122464502606","0.5607638249794129","0.5607638249794129","0.5607638249794129","0.5211172927058048","0.5211172927058048","0.5211172927058048","0.5265187764565145","0.5265187764565145","0.5265187764565145","0.5077373889290825","0.5077373889290825","0.5077373889290825","0.4987566437733845","0.4987566437733845","0.4987566437733845","0.5742636159701862","0.5742636159701862","0.5742636159701862","0.5740605995519333","0.5740605995519333","0.5740605995519333","0.4130162340168672","0.4130162340168672","0.4130162340168672","0.47396297292347594","0.47396297292347594","0.47396297292347594","0.5780526893314301","0.5780526893314301","0.5780526893314301","0.5270938883717591","0.5270938883717591","0.5270938883717591","0.4943535664137337","0.4943535664137337","0.4943535664137337","0.4796863768008386","0.4796863768008386","0.4796863768008386"
"392","0.5560613235761901","0.5560613235761901","0.5560613235761901","0.5344717036658941","0.5344717036658941","0.5344717036658941","0.5603735432649791","0.5603735432649791","0.5603735432649791","0.522739849878198","0.522739849878198","0.522739849878198","0.5267297878546272","0.5267297878546272","0.5267297878546272","0.5075832667888451","0.5075832667888451","0.5075832667888451","0.498436811052246","0.498436811052246","0.498436811052246","0.572433336031169","0.572433336031169","0.572433336031169","0.5738775570452237","0.5738775570452237","0.5738775570452237","0.4141809585407052","0.4141809585407052","0.4141809585407052","0.4743077562884797","0.4743077562884797","0.4743077562884797","0.5779003727244593","0.5779003727244593","0.5779003727244593","0.52733233089794","0.52733233089794","0.52733233089794","0.4945355351767336","0.4945355351767336","0.4945355351767336","0.4797456747595263","0.4797456747595263","0.4797456747595263"
"393","0.5548294966904108","0.5548294966904108","0.5548294966904108","0.5347276792690667","0.5347276792690667","0.5347276792690667","0.5606720199914231","0.5606720199914231","0.5606720199914231","0.5225225896224553","0.5225225896224553","0.5225225896224553","0.5265770988079833","0.5265770988079833","0.5265770988079833","0.5075131917338254","0.5075131917338254","0.5075131917338254","0.49852734123687686","0.49852734123687686","0.49852734123687686","0.5720095032336439","0.5720095032336439","0.5720095032336439","0.5739966685100825","0.5739966685100825","0.5739966685100825","0.4144086782300057","0.4144086782300057","0.4144086782300057","0.47485099894960026","0.47485099894960026","0.47485099894960026","0.5777700458821561","0.5777700458821561","0.5777700458821561","0.5274246498517591","0.5274246498517591","0.5274246498517591","0.4944986798660368","0.4944986798660368","0.4944986798660368","0.47961712052084077","0.47961712052084077","0.47961712052084077"
"394","0.5558058757784025","0.5558058757784025","0.5558058757784025","0.5341119718571788","0.5341119718571788","0.5341119718571788","0.5608493446953047","0.5608493446953047","0.5608493446953047","0.5212926174945355","0.5212926174945355","0.5212926174945355","0.5265384026454388","0.5265384026454388","0.5265384026454388","0.5072213910903499","0.5072213910903499","0.5072213910903499","0.49799659215148334","0.49799659215148334","0.49799659215148334","0.5720349870057301","0.5720349870057301","0.5720349870057301","0.5747829638382046","0.5747829638382046","0.5747829638382046","0.41327302675257316","0.41327302675257316","0.41327302675257316","0.47376129328554506","0.47376129328554506","0.47376129328554506","0.5780237192429853","0.5780237192429853","0.5780237192429853","0.5276656016128679","0.5276656016128679","0.5276656016128679","0.4946441133874335","0.4946441133874335","0.4946441133874335","0.4794185642972918","0.4794185642972918","0.4794185642972918"
"395","0.55505641423505","0.55505641423505","0.55505641423505","0.5343882373880657","0.5343882373880657","0.5343882373880657","0.5606308801430391","0.5606308801430391","0.5606308801430391","0.5228988941236946","0.5228988941236946","0.5228988941236946","0.5266311738441174","0.5266311738441174","0.5266311738441174","0.507357458034937","0.507357458034937","0.507357458034937","0.49780069638308966","0.49780069638308966","0.49780069638308966","0.5714684553204296","0.5714684553204296","0.5714684553204296","0.5751267795134654","0.5751267795134654","0.5751267795134654","0.41354125339950515","0.41354125339950515","0.41354125339950515","0.4741126872607353","0.4741126872607353","0.4741126872607353","0.5780830668361805","0.5780830668361805","0.5780830668361805","0.5276438009062743","0.5276438009062743","0.5276438009062743","0.4900192257943635","0.4900192257943635","0.4900192257943635","0.47935117347765394","0.47935117347765394","0.47935117347765394"
"396","0.5547093414248897","0.5547093414248897","0.5547093414248897","0.5345947540174745","0.5345947540174745","0.5345947540174745","0.5606388895470653","0.5606388895470653","0.5606388895470653","0.5228508532924795","0.5228508532924795","0.5228508532924795","0.52708624750754","0.52708624750754","0.52708624750754","0.5112006340553353","0.5112006340553353","0.5112006340553353","0.4977424442966577","0.4977424442966577","0.4977424442966577","0.5720071769065537","0.5720071769065537","0.5720071769065537","0.5749823922816759","0.5749823922816759","0.5749823922816759","0.4155383666616014","0.4155383666616014","0.4155383666616014","0.47382564087351287","0.47382564087351287","0.47382564087351287","0.5768170105126329","0.5768170105126329","0.5768170105126329","0.5251929577028089","0.5251929577028089","0.5251929577028089","0.4899913485473619","0.4899913485473619","0.4899913485473619","0.4798635061091945","0.4798635061091945","0.4798635061091945"
