"Step","_n_S_512_e500_b16_lr0.01_2 (S) - metrics/mAP_0.5","_n_S_512_e500_b16_lr0.01_2 (S) - metrics/mAP_0.5__MIN","_n_S_512_e500_b16_lr0.01_2 (S) - metrics/mAP_0.5__MAX","_n_S_512_e500_b16_lr0.01_3 (S) - metrics/mAP_0.5","_n_S_512_e500_b16_lr0.01_3 (S) - metrics/mAP_0.5__MIN","_n_S_512_e500_b16_lr0.01_3 (S) - metrics/mAP_0.5__MAX","_n_S_512_e500_b16_lr0.01_1 (S) - metrics/mAP_0.5","_n_S_512_e500_b16_lr0.01_1 (S) - metrics/mAP_0.5__MIN","_n_S_512_e500_b16_lr0.01_1 (S) - metrics/mAP_0.5__MAX","_n_N_512_e500_b16_lr0.01_3 (N) - metrics/mAP_0.5","_n_N_512_e500_b16_lr0.01_3 (N) - metrics/mAP_0.5__MIN","_n_N_512_e500_b16_lr0.01_3 (N) - metrics/mAP_0.5__MAX","_n_N_512_e500_b16_lr0.01_2 (N) - metrics/mAP_0.5","_n_N_512_e500_b16_lr0.01_2 (N) - metrics/mAP_0.5__MIN","_n_N_512_e500_b16_lr0.01_2 (N) - metrics/mAP_0.5__MAX","_n_N_512_e500_b16_lr0.01_1 (N) - metrics/mAP_0.5","_n_N_512_e500_b16_lr0.01_1 (N) - metrics/mAP_0.5__MIN","_n_N_512_e500_b16_lr0.01_1 (N) - metrics/mAP_0.5__MAX","_n_M_512_e500_b16_lr0.01_3 (M) - metrics/mAP_0.5","_n_M_512_e500_b16_lr0.01_3 (M) - metrics/mAP_0.5__MIN","_n_M_512_e500_b16_lr0.01_3 (M) - metrics/mAP_0.5__MAX","_n_M_512_e500_b16_lr0.01_2 (M) - metrics/mAP_0.5","_n_M_512_e500_b16_lr0.01_2 (M) - metrics/mAP_0.5__MIN","_n_M_512_e500_b16_lr0.01_2 (M) - metrics/mAP_0.5__MAX","_n_M_512_e500_b16_lr0.01_1 (M) - metrics/mAP_0.5","_n_M_512_e500_b16_lr0.01_1 (M) - metrics/mAP_0.5__MIN","_n_M_512_e500_b16_lr0.01_1 (M) - metrics/mAP_0.5__MAX","_n_L_512_e500_b16_lr0.01_3 (L) - metrics/mAP_0.5","_n_L_512_e500_b16_lr0.01_3 (L) - metrics/mAP_0.5__MIN","_n_L_512_e500_b16_lr0.01_3 (L) - metrics/mAP_0.5__MAX","_n_L_512_e500_b16_lr0.01_2 (L) - metrics/mAP_0.5","_n_L_512_e500_b16_lr0.01_2 (L) - metrics/mAP_0.5__MIN","_n_L_512_e500_b16_lr0.01_2 (L) - metrics/mAP_0.5__MAX","_n_L_512_e500_b16_lr0.01_1 (L) - metrics/mAP_0.5","_n_L_512_e500_b16_lr0.01_1 (L) - metrics/mAP_0.5__MIN","_n_L_512_e500_b16_lr0.01_1 (L) - metrics/mAP_0.5__MAX","_n_X_512_e500_b16_lr0.01_3 (X) - metrics/mAP_0.5","_n_X_512_e500_b16_lr0.01_3 (X) - metrics/mAP_0.5__MIN","_n_X_512_e500_b16_lr0.01_3 (X) - metrics/mAP_0.5__MAX","_n_X_512_e500_b16_lr0.01_2 (X) - metrics/mAP_0.5","_n_X_512_e500_b16_lr0.01_2 (X) - metrics/mAP_0.5__MIN","_n_X_512_e500_b16_lr0.01_2 (X) - metrics/mAP_0.5__MAX","_n_X_512_e500_b16_lr0.01_1 (X) - metrics/mAP_0.5","_n_X_512_e500_b16_lr0.01_1 (X) - metrics/mAP_0.5__MIN","_n_X_512_e500_b16_lr0.01_1 (X) - metrics/mAP_0.5__MAX"
"20","0.019390398284551996","0.019390398284551996","0.019390398284551996","0.012681372957470094","0.012681372957470094","0.012681372957470094","0.05851557834841307","0.05851557834841307","0.05851557834841307","0.004844763908161171","0.004844763908161171","0.004844763908161171","0.016342213565603555","0.016342213565603555","0.016342213565603555","0.009959644348092787","0.009243969804890948","0.010675318891294626","0.004482117913918288","0.004482117913918288","0.004482117913918288","0.018543321620748912","0.018543321620748912","0.018543321620748912","0.0095174277248224","0.0095174277248224","0.0095174277248224","0.009571245301577366","0.009571245301577366","0.009571245301577366","0.015428173161522065","0.015428173161522065","0.015428173161522065","0.028965640749944267","0.028965640749944267","0.028965640749944267","0.008645336850562828","0.008645336850562828","0.008645336850562828","0.00463844036297079","0.00463844036297079","0.00463844036297079","0.033783321437631846","0.033783321437631846","0.033783321437631846"
"21","0.04832872262957918","0.04832872262957918","0.04832872262957918","0.021948262076429366","0.021948262076429366","0.021948262076429366","0.027157605822980012","0.027157605822980012","0.027157605822980012","0.015365862615937274","0.015365862615937274","0.015365862615937274","0.009529220205006402","0.009529220205006402","0.009529220205006402","0.011206349984130799","0.009206231412411366","0.01320646855585023","0.01052934023591197","0.01052934023591197","0.01052934023591197","0.03854155686606866","0.03854155686606866","0.03854155686606866","0.019055291985026583","0.019055291985026583","0.019055291985026583","0.044308205458573675","0.044308205458573675","0.044308205458573675","0.04548028123003742","0.04548028123003742","0.04548028123003742","0.024839228464920374","0.024839228464920374","0.024839228464920374","0.017372207035524688","0.017372207035524688","0.017372207035524688","0.007500903249439051","0.007500903249439051","0.007500903249439051","0.036643044296083185","0.036643044296083185","0.036643044296083185"
"22","0.07072840360362347","0.07072840360362347","0.07072840360362347","0.06621092091404146","0.06621092091404146","0.06621092091404146","0.0571564382959675","0.0571564382959675","0.0571564382959675","0.0060167245630138215","0.0060167245630138215","0.0060167245630138215","0.020133611951773277","0.020133611951773277","0.020133611951773277","0.014392917615118697","0.011168118897727532","0.017617716332509862","0.008564182359207216","0.008564182359207216","0.008564182359207216","0.04914346085065604","0.04914346085065604","0.04914346085065604","0.015488661946438604","0.015488661946438604","0.015488661946438604","0.01103873116943291","0.01103873116943291","0.01103873116943291","0.011337171024502433","0.011337171024502433","0.011337171024502433","0.011893221720382438","0.011893221720382438","0.011893221720382438","0.027285381606442304","0.027285381606442304","0.027285381606442304","0.0018707722867543075","0.0018707722867543075","0.0018707722867543075","0.011976798314178257","0.011976798314178257","0.011976798314178257"
"23","0.03504457610744144","0.03504457610744144","0.03504457610744144","0.036266835570954455","0.036266835570954455","0.036266835570954455","0.01756133396942522","0.01756133396942522","0.01756133396942522","0.02082352672948922","0.02082352672948922","0.02082352672948922","0.022996966479410734","0.022996966479410734","0.022996966479410734","0.012854366408408084","0.009894845285041684","0.015813887531774484","0.02689462764080134","0.02689462764080134","0.02689462764080134","0.04766145500910038","0.04766145500910038","0.04766145500910038","0.04989321774543401","0.04989321774543401","0.04989321774543401","0.026887682264445063","0.026887682264445063","0.026887682264445063","0.015290326970486823","0.015290326970486823","0.015290326970486823","0.022776142418127747","0.022776142418127747","0.022776142418127747","0.024424709191532078","0.024424709191532078","0.024424709191532078","0.0055618604432840155","0.0055618604432840155","0.0055618604432840155","0.033450967851114496","0.033450967851114496","0.033450967851114496"
"24","0.03680540508921455","0.03680540508921455","0.03680540508921455","0.018409005561110383","0.018409005561110383","0.018409005561110383","0.02220749779690597","0.02220749779690597","0.02220749779690597","0.021939737919193614","0.021939737919193614","0.021939737919193614","0.02961379735836374","0.02961379735836374","0.02961379735836374","0.025558336226961527","0.02287570997257309","0.028240962481349968","0.014625812299218869","0.014625812299218869","0.014625812299218869","0.012914972982165786","0.012914972982165786","0.012914972982165786","0.011928710277965908","0.011928710277965908","0.011928710277965908","0.014623887325305746","0.014623887325305746","0.014623887325305746","0.021950200041984783","0.021950200041984783","0.021950200041984783","0.03680611721585292","0.03680611721585292","0.03680611721585292","0.0110968239319901","0.0110968239319901","0.0110968239319901","0.0088407533568019","0.0088407533568019","0.0088407533568019","0.00197311241800132","0.00197311241800132","0.00197311241800132"
"25","0.050885854491516586","0.050885854491516586","0.050885854491516586","0.011778241742105535","0.011778241742105535","0.011778241742105535","0.021101717177593217","0.021101717177593217","0.021101717177593217","0.012096984565315239","0.012096984565315239","0.012096984565315239","0.02268099145358814","0.02268099145358814","0.02268099145358814","0.0234829837421627","0.020529173256158287","0.02643679422816711","0.01705192143319202","0.01705192143319202","0.01705192143319202","0.01471970878415961","0.01471970878415961","0.01471970878415961","0.023924699715488974","0.023924699715488974","0.023924699715488974","0.024873117951643424","0.024873117951643424","0.024873117951643424","0.019031386914044976","0.019031386914044976","0.019031386914044976","0.01698588248039946","0.01698588248039946","0.01698588248039946","0.037262959549810765","0.037262959549810765","0.037262959549810765","0.006575027728755645","0.006575027728755645","0.006575027728755645","0.02130032297811918","0.02130032297811918","0.02130032297811918"
"26","0.027421846949266068","0.027421846949266068","0.027421846949266068","0.017842030149804098","0.017842030149804098","0.017842030149804098","0.02320698379284381","0.02320698379284381","0.02320698379284381","0.018609123905996117","0.018609123905996117","0.018609123905996117","0.02797101294111732","0.02797101294111732","0.02797101294111732","0.013278325259429277","0.009445268718066108","0.017111381800792448","0.02934212155742396","0.02934212155742396","0.02934212155742396","0.023345240335579366","0.023345240335579366","0.023345240335579366","0.035747269340556366","0.035747269340556366","0.035747269340556366","0.008860926624439571","0.008860926624439571","0.008860926624439571","0.035714754265223955","0.035714754265223955","0.035714754265223955","0.00700757245455884","0.00700757245455884","0.00700757245455884","0.027460834137625872","0.027460834137625872","0.027460834137625872","0.026175703835057067","0.026175703835057067","0.026175703835057067","0.009083170758732691","0.009083170758732691","0.009083170758732691"
"27","0.02564931224919393","0.02564931224919393","0.02564931224919393","0.03346962237250862","0.03346962237250862","0.03346962237250862","0.0308972174883849","0.0308972174883849","0.0308972174883849","0.02480056699804984","0.02480056699804984","0.02480056699804984","0.017194176636112928","0.017194176636112928","0.017194176636112928","0.019944576127011792","0.01443800875700871","0.025451143497014873","0.008999295628819666","0.008999295628819666","0.008999295628819666","0.04443274751379124","0.04443274751379124","0.04443274751379124","0.034150535804945606","0.034150535804945606","0.034150535804945606","0.040488311786286396","0.040488311786286396","0.040488311786286396","0.04815812061716333","0.04815812061716333","0.04815812061716333","0.06892863396318535","0.06892863396318535","0.06892863396318535","0.05778372139211993","0.05778372139211993","0.05778372139211993","0.025549123877990618","0.025549123877990618","0.025549123877990618","0.017034241659399513","0.017034241659399513","0.017034241659399513"
"28","0.033926146447854064","0.033926146447854064","0.033926146447854064","0.05411204322484107","0.05411204322484107","0.05411204322484107","0.048024922423046804","0.048024922423046804","0.048024922423046804","0.02909844758298872","0.02909844758298872","0.02909844758298872","0.03398630288608247","0.03398630288608247","0.03398630288608247","0.03589179504078974","0.030831834268571355","0.040951755813008126","0.020009222411949246","0.020009222411949246","0.020009222411949246","0.029266887191499898","0.029266887191499898","0.029266887191499898","0.016992478100174888","0.016992478100174888","0.016992478100174888","0.05645354788030246","0.05645354788030246","0.05645354788030246","0.03848571694821155","0.03848571694821155","0.03848571694821155","0.06805187811247997","0.06805187811247997","0.06805187811247997","0.03678190652933652","0.03678190652933652","0.03678190652933652","0.031359345515914745","0.031359345515914745","0.031359345515914745","0.011366787429485645","0.011366787429485645","0.011366787429485645"
"29","0.021934456824801912","0.021934456824801912","0.021934456824801912","0.03518425698238348","0.03518425698238348","0.03518425698238348","0.02002022032236305","0.02002022032236305","0.02002022032236305","0.031330424180503996","0.031330424180503996","0.031330424180503996","0.021194185471393772","0.021194185471393772","0.021194185471393772","0.016223292722959942","0.015554810780109162","0.016891774665810724","0.02433407656828698","0.02433407656828698","0.02433407656828698","0.017315260606668638","0.017315260606668638","0.017315260606668638","0.032098571243942525","0.032098571243942525","0.032098571243942525","0.015666084311011016","0.015666084311011016","0.015666084311011016","0.019221503145060062","0.019221503145060062","0.019221503145060062","0.03269182328193719","0.03269182328193719","0.03269182328193719","0.05498570085162392","0.05498570085162392","0.05498570085162392","0.01943086793686887","0.01943086793686887","0.01943086793686887","0.020943336559331855","0.020943336559331855","0.020943336559331855"
"30","0.016175823114160714","0.016175823114160714","0.016175823114160714","0.04165263390190477","0.04165263390190477","0.04165263390190477","0.025824996490946314","0.025824996490946314","0.025824996490946314","0.019979247924818595","0.019979247924818595","0.019979247924818595","0.03685064689032623","0.03685064689032623","0.03685064689032623","0.008024116089151736","0.005328921039391957","0.010719311138911515","0.007314980316159469","0.007314980316159469","0.007314980316159469","0.018883662071712694","0.018883662071712694","0.018883662071712694","0.01086731081051105","0.01086731081051105","0.01086731081051105","0.039129593719172406","0.039129593719172406","0.039129593719172406","0.0469262760093593","0.0469262760093593","0.0469262760093593","0.007615089604127336","0.007615089604127336","0.007615089604127336","0.02086928507109339","0.02086928507109339","0.02086928507109339","0.01598539000761629","0.01598539000761629","0.01598539000761629","0.027813254679689137","0.027813254679689137","0.027813254679689137"
"31","0.08619131419805363","0.08619131419805363","0.08619131419805363","0.07047106577878338","0.07047106577878338","0.07047106577878338","0.07057312667593106","0.07057312667593106","0.07057312667593106","0.028522897608394847","0.028522897608394847","0.028522897608394847","0.021057458395556655","0.021057458395556655","0.021057458395556655","0.009505588611094667","0.0019915099231833885","0.017019667299005944","0.007775678048425789","0.007775678048425789","0.007775678048425789","0.02291928939677232","0.02291928939677232","0.02291928939677232","0.027921607885526157","0.027921607885526157","0.027921607885526157","0.04145559427059432","0.04145559427059432","0.04145559427059432","0.03908346945958524","0.03908346945958524","0.03908346945958524","0.013882830224611172","0.013882830224611172","0.013882830224611172","0.04164314062195873","0.04164314062195873","0.04164314062195873","0.007636902098764899","0.007636902098764899","0.007636902098764899","0.004593648534018001","0.004593648534018001","0.004593648534018001"
"32","0.07252432375668","0.07252432375668","0.07252432375668","0.09695607754062556","0.09695607754062556","0.09695607754062556","0.08835589605088208","0.08835589605088208","0.08835589605088208","0.04680561581752246","0.04680561581752246","0.04680561581752246","0.049656577102577794","0.049656577102577794","0.049656577102577794","0.0358340842632238","0.028172416279145063","0.04349575224730254","0.009774467080454104","0.009774467080454104","0.009774467080454104","0.044941073596169875","0.044941073596169875","0.044941073596169875","0.01974328828970264","0.01974328828970264","0.01974328828970264","0.06890281321199937","0.06890281321199937","0.06890281321199937","0.04110158624313516","0.04110158624313516","0.04110158624313516","0.07683506307261162","0.07683506307261162","0.07683506307261162","0.044578597748714116","0.044578597748714116","0.044578597748714116","0.01725365835583635","0.01725365835583635","0.01725365835583635","0.03538787029769153","0.03538787029769153","0.03538787029769153"
"33","0.06357186712985","0.06357186712985","0.06357186712985","0.030810974520559517","0.030810974520559517","0.030810974520559517","0.023158718197241114","0.023158718197241114","0.023158718197241114","0.013125778130339046","0.013125778130339046","0.013125778130339046","0.01968774611178975","0.01968774611178975","0.01968774611178975","0.0183265562247987","0.010992786679492682","0.025660325770104724","0.015727934209758432","0.015727934209758432","0.015727934209758432","0.0828302100235604","0.0828302100235604","0.0828302100235604","0.03759111269739283","0.03759111269739283","0.03759111269739283","0.025259691441288333","0.025259691441288333","0.025259691441288333","0.06699004939288085","0.06699004939288085","0.06699004939288085","0.02863082359865608","0.02863082359865608","0.02863082359865608","0.08226855610491349","0.08226855610491349","0.08226855610491349","0.009340528542546384","0.009340528542546384","0.009340528542546384","0.022363174786179794","0.022363174786179794","0.022363174786179794"
"34","0.04034597345367972","0.04034597345367972","0.04034597345367972","0.02076721852483758","0.02076721852483758","0.02076721852483758","0.02522209327685778","0.02522209327685778","0.02522209327685778","0.024455535508261496","0.024455535508261496","0.024455535508261496","0.027212665059929766","0.027212665059929766","0.027212665059929766","0.02750000555722138","0.019040206038645993","0.03595980507579677","0.012978931435847501","0.012978931435847501","0.012978931435847501","0.02085259623443879","0.02085259623443879","0.02085259623443879","0.05587764241804555","0.05587764241804555","0.05587764241804555","0.08197598650797312","0.08197598650797312","0.08197598650797312","0.050464680453821374","0.050464680453821374","0.050464680453821374","0.03164030877687884","0.03164030877687884","0.03164030877687884","0.029614939433558255","0.029614939433558255","0.029614939433558255","0.042409150732123986","0.042409150732123986","0.042409150732123986","0.04752879283067438","0.04752879283067438","0.04752879283067438"
"35","0.08976663050057086","0.08976663050057086","0.08976663050057086","0.05428960885216454","0.05428960885216454","0.05428960885216454","0.058174590388663676","0.058174590388663676","0.058174590388663676","0.00946716670106915","0.00946716670106915","0.00946716670106915","0.04328785747110295","0.04328785747110295","0.04328785747110295","0.028822974156424763","0.022901469195201838","0.03474447911764769","0.012961789950866822","0.012961789950866822","0.012961789950866822","0.03299378330837936","0.03299378330837936","0.03299378330837936","0.043492508713341746","0.043492508713341746","0.043492508713341746","0.02370290799334418","0.02370290799334418","0.02370290799334418","0.024309825683606293","0.024309825683606293","0.024309825683606293","0.07889684539071827","0.07889684539071827","0.07889684539071827","0.03551715596483223","0.03551715596483223","0.03551715596483223","0.009443812276149599","0.009443812276149599","0.009443812276149599","0.008996512896979286","0.008996512896979286","0.008996512896979286"
"36","0.037184324793346615","0.037184324793346615","0.037184324793346615","0.10598968049632157","0.10598968049632157","0.10598968049632157","0.09146607542242752","0.09146607542242752","0.09146607542242752","0.05665168891703082","0.05665168891703082","0.05665168891703082","0.054815140469292485","0.054815140469292485","0.054815140469292485","0.039792930197235316","0.027902928276455144","0.05168293211801549","0.02783383724042911","0.02783383724042911","0.02783383724042911","0.034249289021344366","0.034249289021344366","0.034249289021344366","0.032184671988547776","0.032184671988547776","0.032184671988547776","0.0351160421955972","0.0351160421955972","0.0351160421955972","0.047767908901811956","0.047767908901811956","0.047767908901811956","0.07227161172984227","0.07227161172984227","0.07227161172984227","0.06428310378765595","0.06428310378765595","0.06428310378765595","0.05786961644688975","0.05786961644688975","0.05786961644688975","0.02740781323060399","0.02740781323060399","0.02740781323060399"
"37","0.04080002456606323","0.04080002456606323","0.04080002456606323","0.07939915950403534","0.07939915950403534","0.07939915950403534","0.0947462817506292","0.0947462817506292","0.0947462817506292","0.023560996642467524","0.023560996642467524","0.023560996642467524","0.046458987862514456","0.046458987862514456","0.046458987862514456","0.025496412730092413","0.022054323003820778","0.028938502456364052","0.008330035924927802","0.008330035924927802","0.008330035924927802","0.03813165151281542","0.03813165151281542","0.03813165151281542","0.043803190436237815","0.043803190436237815","0.043803190436237815","0.03616305799331886","0.03616305799331886","0.03616305799331886","0.07869901311988771","0.07869901311988771","0.07869901311988771","0.03688496060275508","0.03688496060275508","0.03688496060275508","0.04366442988833999","0.04366442988833999","0.04366442988833999","0.0072216546952161625","0.0072216546952161625","0.0072216546952161625","0.01769016120755724","0.01769016120755724","0.01769016120755724"
"38","0.03207277157447326","0.03207277157447326","0.03207277157447326","0.03148915705050542","0.03148915705050542","0.03148915705050542","0.03992791551620645","0.03992791551620645","0.03992791551620645","0.015986747196549533","0.015986747196549533","0.015986747196549533","0.01208159416942457","0.01208159416942457","0.01208159416942457","0.02372362440560967","0.01637839740003202","0.031068851411187322","0.001481374680587494","0.001481374680587494","0.001481374680587494","0.059537236682070296","0.059537236682070296","0.059537236682070296","0.06625814443795829","0.06625814443795829","0.06625814443795829","0.0641797224415003","0.0641797224415003","0.0641797224415003","0.07735155382412645","0.07735155382412645","0.07735155382412645","0.08228231962548183","0.08228231962548183","0.08228231962548183","0.0808662694859414","0.0808662694859414","0.0808662694859414","0.02857416916887289","0.02857416916887289","0.02857416916887289","0.040776965444568124","0.040776965444568124","0.040776965444568124"
"39","0.011804155680791493","0.011804155680791493","0.011804155680791493","0.01946460091406961","0.01946460091406961","0.01946460091406961","0.026531185263061977","0.026531185263061977","0.026531185263061977","0.05793278742144812","0.05793278742144812","0.05793278742144812","0.048761673700063554","0.048761673700063554","0.048761673700063554","0.06315876748761842","0.06272800557955871","0.06358952939567815","0.003956563069938303","0.003956563069938303","0.003956563069938303","0.09684265368166843","0.09684265368166843","0.09684265368166843","0.10530229062268814","0.10530229062268814","0.10530229062268814","0.11447477480907811","0.11447477480907811","0.11447477480907811","0.11091967936735453","0.11091967936735453","0.11091967936735453","0.07232008677944719","0.07232008677944719","0.07232008677944719","0.028013954378178448","0.028013954378178448","0.028013954378178448","0.006172621903507243","0.006172621903507243","0.006172621903507243","0.024005818931965732","0.024005818931965732","0.024005818931965732"
"40","0.03412526667572189","0.03412526667572189","0.03412526667572189","0.05192403974215643","0.05192403974215643","0.05192403974215643","0.041898180065210254","0.041898180065210254","0.041898180065210254","0.02470268485118456","0.02470268485118456","0.02470268485118456","0.027888601554672886","0.027888601554672886","0.027888601554672886","0.04850822145251842","0.044692795488848275","0.05232364741618857","0.007842736012217936","0.007842736012217936","0.007842736012217936","0.083153539773122","0.083153539773122","0.083153539773122","0.02917511180897739","0.02917511180897739","0.02917511180897739","0.020438657139499283","0.020438657139499283","0.020438657139499283","0.03516958391726176","0.03516958391726176","0.03516958391726176","0.019541205711502502","0.019541205711502502","0.019541205711502502","0.028845850786369562","0.028845850786369562","0.028845850786369562","0.06594321022522788","0.06594321022522788","0.06594321022522788","0.016091063658383083","0.016091063658383083","0.016091063658383083"
"41","0.09029496567188511","0.09029496567188511","0.09029496567188511","0.07520661245429992","0.07520661245429992","0.07520661245429992","0.052722271694898605","0.052722271694898605","0.052722271694898605","0.03534772908518695","0.03534772908518695","0.03534772908518695","0.020527373247791303","0.020527373247791303","0.020527373247791303","0.017497421641462625","0.01614383364434884","0.01885100963857641","0.006088239644042458","0.006088239644042458","0.006088239644042458","0.11383253926867751","0.11383253926867751","0.11383253926867751","0.04352998606857327","0.04352998606857327","0.04352998606857327","0.013884574558375804","0.013884574558375804","0.013884574558375804","0.03495653001750191","0.03495653001750191","0.03495653001750191","0.061998270200349107","0.061998270200349107","0.061998270200349107","0.0335881779207315","0.0335881779207315","0.0335881779207315","0.013184627018782934","0.013184627018782934","0.013184627018782934","0.040053004145584034","0.040053004145584034","0.040053004145584034"
