"Step","_n_M_512_e500_b64_lr0.01_3 - metrics/mAP_0.5","_n_M_512_e500_b64_lr0.01_3 - metrics/mAP_0.5__MIN","_n_M_512_e500_b64_lr0.01_3 - metrics/mAP_0.5__MAX","_n_M_512_e500_b64_lr0.01_2 - metrics/mAP_0.5","_n_M_512_e500_b64_lr0.01_2 - metrics/mAP_0.5__MIN","_n_M_512_e500_b64_lr0.01_2 - metrics/mAP_0.5__MAX","_n_M_512_e500_b32_lr0.01_3 - metrics/mAP_0.5","_n_M_512_e500_b32_lr0.01_3 - metrics/mAP_0.5__MIN","_n_M_512_e500_b32_lr0.01_3 - metrics/mAP_0.5__MAX","_n_M_512_e500_b32_lr0.01_2 - metrics/mAP_0.5","_n_M_512_e500_b32_lr0.01_2 - metrics/mAP_0.5__MIN","_n_M_512_e500_b32_lr0.01_2 - metrics/mAP_0.5__MAX","_n_M_512_e500_b16_lr0.01_3 - metrics/mAP_0.5","_n_M_512_e500_b16_lr0.01_3 - metrics/mAP_0.5__MIN","_n_M_512_e500_b16_lr0.01_3 - metrics/mAP_0.5__MAX","_n_M_512_e500_b16_lr0.01_2 - metrics/mAP_0.5","_n_M_512_e500_b16_lr0.01_2 - metrics/mAP_0.5__MIN","_n_M_512_e500_b16_lr0.01_2 - metrics/mAP_0.5__MAX","_n_M_512_e500_b64_lr0.01_1 - metrics/mAP_0.5","_n_M_512_e500_b64_lr0.01_1 - metrics/mAP_0.5__MIN","_n_M_512_e500_b64_lr0.01_1 - metrics/mAP_0.5__MAX","_n_M_512_e500_b32_lr0.01_1 - metrics/mAP_0.5","_n_M_512_e500_b32_lr0.01_1 - metrics/mAP_0.5__MIN","_n_M_512_e500_b32_lr0.01_1 - metrics/mAP_0.5__MAX","_n_M_512_e500_b16_lr0.01_1 - metrics/mAP_0.5","_n_M_512_e500_b16_lr0.01_1 - metrics/mAP_0.5__MIN","_n_M_512_e500_b16_lr0.01_1 - metrics/mAP_0.5__MAX"
"411","0.4890449968990933","0.4890449968990933","0.4890449968990933","0.4679028744380263","0.4679028744380263","0.4679028744380263","0.4626103159701819","0.4626103159701819","0.4626103159701819","0.4530112866046945","0.4530112866046945","0.4530112866046945","0.4787159176326565","0.4787159176326565","0.4787159176326565","0.4760889868684688","0.4760889868684688","0.4760889868684688","0.44907897334100433","0.44907897334100433","0.44907897334100433","0.478203258912699","0.478203258912699","0.478203258912699","0.4820094298448363","0.4820094298448363","0.4820094298448363"
"412","0.48823575553237236","0.48823575553237236","0.48823575553237236","0.4683340347544498","0.4683340347544498","0.4683340347544498","0.46331357479236185","0.46331357479236185","0.46331357479236185","0.45307015607316903","0.45307015607316903","0.45307015607316903","0.48072205984210337","0.48072205984210337","0.48072205984210337","0.47606617129691164","0.47606617129691164","0.47606617129691164","0.4561029303978725","0.4561029303978725","0.4561029303978725","0.47833063788429636","0.47833063788429636","0.47833063788429636","0.48209987257828996","0.48209987257828996","0.48209987257828996"
"413","0.4883803359725653","0.4883803359725653","0.4883803359725653","0.4684263263202519","0.4684263263202519","0.4684263263202519","0.4633438191730676","0.4633438191730676","0.4633438191730676","0.45234945322091186","0.45234945322091186","0.45234945322091186","0.4795041751800947","0.4795041751800947","0.4795041751800947","0.4761205763961717","0.4761205763961717","0.4761205763961717","0.44980376937687294","0.44980376937687294","0.44980376937687294","0.47841331846427915","0.47841331846427915","0.47841331846427915","0.4824355505971828","0.4824355505971828","0.4824355505971828"
"414","0.4884944741347468","0.4884944741347468","0.4884944741347468","0.4687745944662374","0.4687745944662374","0.4687745944662374","0.4633418697358068","0.4633418697358068","0.4633418697358068","0.4528584995780721","0.4528584995780721","0.4528584995780721","0.4799818644175011","0.4799818644175011","0.4799818644175011","0.47649591410001885","0.47649591410001885","0.47649591410001885","0.4557239167622653","0.4557239167622653","0.4557239167622653","0.4783404893758218","0.4783404893758218","0.4783404893758218","0.48534949893132284","0.48534949893132284","0.48534949893132284"
"415","0.4884794374811821","0.4884794374811821","0.4884794374811821","0.4688095833164701","0.4688095833164701","0.4688095833164701","0.46296055560103444","0.46296055560103444","0.46296055560103444","0.4502091704914655","0.4502091704914655","0.4502091704914655","0.4801788369296556","0.4801788369296556","0.4801788369296556","0.4801677755443907","0.4801677755443907","0.4801677755443907","0.4565911398985252","0.4565911398985252","0.4565911398985252","0.47837439424251377","0.47837439424251377","0.47837439424251377","0.4859045581063919","0.4859045581063919","0.4859045581063919"
"416","0.49052691761316236","0.49052691761316236","0.49052691761316236","0.46881884173795135","0.46881884173795135","0.46881884173795135","0.46246149641817647","0.46246149641817647","0.46246149641817647","0.4508958035722104","0.4508958035722104","0.4508958035722104","0.48020911918458276","0.48020911918458276","0.48020911918458276","0.48047004954214634","0.48047004954214634","0.48047004954214634","0.45661067611352935","0.45661067611352935","0.45661067611352935","0.48156306835866647","0.48156306835866647","0.48156306835866647","0.48596586375438583","0.48596586375438583","0.48596586375438583"
"417","0.49039324521711786","0.49039324521711786","0.49039324521711786","0.46901606891517983","0.46901606891517983","0.46901606891517983","0.46338516260707147","0.46338516260707147","0.46338516260707147","0.45058468292551546","0.45058468292551546","0.45058468292551546","0.48062271724137273","0.48062271724137273","0.48062271724137273","0.48058129726542487","0.48058129726542487","0.48058129726542487","0.45690365450133213","0.45690365450133213","0.45690365450133213","0.4818075241261454","0.4818075241261454","0.4818075241261454","0.48626087403213547","0.48626087403213547","0.48626087403213547"
"418","0.4897266678027559","0.4897266678027559","0.4897266678027559","0.46909152909686636","0.46909152909686636","0.46909152909686636","0.46333276498482856","0.46333276498482856","0.46333276498482856","0.4532280029168634","0.4532280029168634","0.4532280029168634","0.4804540374630406","0.4804540374630406","0.4804540374630406","0.4807317634786564","0.4807317634786564","0.4807317634786564","0.45713007792061594","0.45713007792061594","0.45713007792061594","0.48214734052862523","0.48214734052862523","0.48214734052862523","0.48611166436570363","0.48611166436570363","0.48611166436570363"
"419","0.48971532240967697","0.48971532240967697","0.48971532240967697","0.4688695935740371","0.4688695935740371","0.4688695935740371","0.4633590470446202","0.4633590470446202","0.4633590470446202","0.45340641528589565","0.45340641528589565","0.45340641528589565","0.48071543328000216","0.48071543328000216","0.48071543328000216","0.4808007057841099","0.4808007057841099","0.4808007057841099","0.4572920234552301","0.4572920234552301","0.4572920234552301","0.48217872522787175","0.48217872522787175","0.48217872522787175","0.4864032041913921","0.4864032041913921","0.4864032041913921"
"420","0.49092815864333555","0.49092815864333555","0.49092815864333555","0.4692531730373229","0.4692531730373229","0.4692531730373229","0.4638153508009718","0.4638153508009718","0.4638153508009718","0.4532777171009955","0.4532777171009955","0.4532777171009955","0.48096293335676954","0.48096293335676954","0.48096293335676954","0.48084833586368064","0.48084833586368064","0.48084833586368064","0.4571876820826827","0.4571876820826827","0.4571876820826827","0.47933521567182474","0.47933521567182474","0.47933521567182474","0.48670018826484207","0.48670018826484207","0.48670018826484207"
"421","0.4910367715226941","0.4910367715226941","0.4910367715226941","0.4695458377677756","0.4695458377677756","0.4695458377677756","0.463687077793808","0.463687077793808","0.463687077793808","0.4535975203997413","0.4535975203997413","0.4535975203997413","0.4814023759351798","0.4814023759351798","0.4814023759351798","0.4808393579083188","0.4808393579083188","0.4808393579083188","0.457581452580287","0.457581452580287","0.457581452580287","0.48293478265866","0.48293478265866","0.48293478265866","0.4864883121213944","0.4864883121213944","0.4864883121213944"
"422","0.4911933287643041","0.4911933287643041","0.4911933287643041","0.46913003495201133","0.46913003495201133","0.46913003495201133","0.46393172250143133","0.46393172250143133","0.46393172250143133","0.453785539331867","0.453785539331867","0.453785539331867","0.48184537097249064","0.48184537097249064","0.48184537097249064","0.4806710000593762","0.4806710000593762","0.4806710000593762","0.45810865268738044","0.45810865268738044","0.45810865268738044","0.4835749984581606","0.4835749984581606","0.4835749984581606","0.4865177636493552","0.4865177636493552","0.4865177636493552"
"423","0.4901727477641747","0.4901727477641747","0.4901727477641747","0.46924624631873224","0.46924624631873224","0.46924624631873224","0.46406389815706","0.46406389815706","0.46406389815706","0.4542457031245233","0.4542457031245233","0.4542457031245233","0.4814274058889286","0.4814274058889286","0.4814274058889286","0.48143100193852","0.48143100193852","0.48143100193852","0.45873505932259234","0.45873505932259234","0.45873505932259234","0.4841380492705093","0.4841380492705093","0.4841380492705093","0.4869362151947995","0.4869362151947995","0.4869362151947995"
"424","0.4916297079467843","0.4916297079467843","0.4916297079467843","0.46939017199220145","0.46939017199220145","0.46939017199220145","0.46424800159382557","0.46424800159382557","0.46424800159382557","0.45410993846185843","0.45410993846185843","0.45410993846185843","0.4813317073685426","0.4813317073685426","0.4813317073685426","0.4810332793209033","0.4810332793209033","0.4810332793209033","0.46097418619535846","0.46097418619535846","0.46097418619535846","0.48134040713063864","0.48134040713063864","0.48134040713063864","0.48699903053141674","0.48699903053141674","0.48699903053141674"
"425","0.49067578030121317","0.49067578030121317","0.49067578030121317","0.46970667096826246","0.46970667096826246","0.46970667096826246","0.46502674751113854","0.46502674751113854","0.46502674751113854","0.4544033521936366","0.4544033521936366","0.4544033521936366","0.48131264471885027","0.48131264471885027","0.48131264471885027","0.4812638369815096","0.4812638369815096","0.4812638369815096","0.4612502383307678","0.4612502383307678","0.4612502383307678","0.48160110504001175","0.48160110504001175","0.48160110504001175","0.4865505076634043","0.4865505076634043","0.4865505076634043"
"426","0.4923057407372549","0.4923057407372549","0.4923057407372549","0.4694589237822392","0.4694589237822392","0.4694589237822392","0.46500723569018687","0.46500723569018687","0.46500723569018687","0.45482464862548017","0.45482464862548017","0.45482464862548017","0.4812190982250787","0.4812190982250787","0.4812190982250787","0.48143900553034097","0.48143900553034097","0.48143900553034097","0.46166565936480836","0.46166565936480836","0.46166565936480836","0.4812963684569211","0.4812963684569211","0.4812963684569211","0.4876807714702712","0.4876807714702712","0.4876807714702712"
"427","0.4922946784837876","0.4922946784837876","0.4922946784837876","0.46971215140085293","0.46971215140085293","0.46971215140085293","0.4659159941696619","0.4659159941696619","0.4659159941696619","0.45506212815862856","0.45506212815862856","0.45506212815862856","0.4819719707618264","0.4819719707618264","0.4819719707618264","0.48051777617211705","0.48051777617211705","0.48051777617211705","0.4622161955062164","0.4622161955062164","0.4622161955062164","0.48515609135803595","0.48515609135803595","0.48515609135803595","0.4880261509761907","0.4880261509761907","0.4880261509761907"
"428","0.49231653052734087","0.49231653052734087","0.49231653052734087","0.4699653977210855","0.4699653977210855","0.4699653977210855","0.46652480414763714","0.46652480414763714","0.46652480414763714","0.45530596842164756","0.45530596842164756","0.45530596842164756","0.4819556152022815","0.4819556152022815","0.4819556152022815","0.4800778736167812","0.4800778736167812","0.4800778736167812","0.4627969610123952","0.4627969610123952","0.4627969610123952","0.48535504955725556","0.48535504955725556","0.48535504955725556","0.48715727381215107","0.48715727381215107","0.48715727381215107"
"429","0.4913953113539568","0.4913953113539568","0.4913953113539568","0.4698082767703643","0.4698082767703643","0.4698082767703643","0.4663339442698177","0.4663339442698177","0.4663339442698177","0.455572803814292","0.455572803814292","0.455572803814292","0.4817713824631426","0.4817713824631426","0.4817713824631426","0.48000195840352566","0.48000195840352566","0.48000195840352566","0.4629643097092842","0.4629643097092842","0.4629643097092842","0.4858430107388273","0.4858430107388273","0.4858430107388273","0.48732886152164584","0.48732886152164584","0.48732886152164584"
"430","0.4917114550097137","0.4917114550097137","0.4917114550097137","0.46597595982936646","0.46597595982936646","0.46597595982936646","0.46647924924636597","0.46647924924636597","0.46647924924636597","0.4557956863800304","0.4557956863800304","0.4557956863800304","0.48208659218739075","0.48208659218739075","0.48208659218739075","0.48007264095115365","0.48007264095115365","0.48007264095115365","0.4624874054080025","0.4624874054080025","0.4624874054080025","0.485902835584263","0.485902835584263","0.485902835584263","0.48758764096709706","0.48758764096709706","0.48758764096709706"
"431","0.49301465861191895","0.49301465861191895","0.49301465861191895","0.46642536625994635","0.46642536625994635","0.46642536625994635","0.4618056164595814","0.4618056164595814","0.4618056164595814","0.45556312114615966","0.45556312114615966","0.45556312114615966","0.48212321144741094","0.48212321144741094","0.48212321144741094","0.4801859804495352","0.4801859804495352","0.4801859804495352","0.4628079146748908","0.4628079146748908","0.4628079146748908","0.48602728979584975","0.48602728979584975","0.48602728979584975","0.4843294464706389","0.4843294464706389","0.4843294464706389"
"432","0.49196109326358545","0.49196109326358545","0.49196109326358545","0.46638543964539886","0.46638543964539886","0.46638543964539886","0.46201250575477326","0.46201250575477326","0.46201250575477326","0.45615314195022494","0.45615314195022494","0.45615314195022494","0.4823905260189276","0.4823905260189276","0.4823905260189276","0.48066950107785333","0.48066950107785333","0.48066950107785333","0.4632625331212141","0.4632625331212141","0.4632625331212141","0.4858299282474328","0.4858299282474328","0.4858299282474328","0.4860754747650897","0.4860754747650897","0.4860754747650897"
"433","0.49315021187755076","0.49315021187755076","0.49315021187755076","0.46686875075815004","0.46686875075815004","0.46686875075815004","0.4619582124435906","0.4619582124435906","0.4619582124435906","0.4555400305599594","0.4555400305599594","0.4555400305599594","0.4831126087191735","0.4831126087191735","0.4831126087191735","0.4808143196792464","0.4808143196792464","0.4808143196792464","0.4626649905652721","0.4626649905652721","0.4626649905652721","0.4864538911543528","0.4864538911543528","0.4864538911543528","0.48473017527622775","0.48473017527622775","0.48473017527622775"
"434","0.49237301039778586","0.49237301039778586","0.49237301039778586","0.46688688811649814","0.46688688811649814","0.46688688811649814","0.4620583228205754","0.4620583228205754","0.4620583228205754","0.4554921736449008","0.4554921736449008","0.4554921736449008","0.4825118476360175","0.4825118476360175","0.4825118476360175","0.4810725241129401","0.4810725241129401","0.4810725241129401","0.4597569825430421","0.4597569825430421","0.4597569825430421","0.4868315760189888","0.4868315760189888","0.4868315760189888","0.48481245798670913","0.48481245798670913","0.48481245798670913"
"435","0.4937199365346394","0.4937199365346394","0.4937199365346394","0.467397011402044","0.467397011402044","0.467397011402044","0.46265215520508624","0.46265215520508624","0.46265215520508624","0.45625525006054135","0.45625525006054135","0.45625525006054135","0.4848257303917541","0.4848257303917541","0.4848257303917541","0.4813394839181834","0.4813394839181834","0.4813394839181834","0.459119857747574","0.459119857747574","0.459119857747574","0.4869256219394097","0.4869256219394097","0.4869256219394097","0.48343711160638503","0.48343711160638503","0.48343711160638503"
"436","0.49391203519706933","0.49391203519706933","0.49391203519706933","0.467659451694435","0.467659451694435","0.467659451694435","0.4623098879631841","0.4623098879631841","0.4623098879631841","0.4564506477753175","0.4564506477753175","0.4564506477753175","0.48480122288074384","0.48480122288074384","0.48480122288074384","0.48098217680384114","0.48098217680384114","0.48098217680384114","0.45980227090849357","0.45980227090849357","0.45980227090849357","0.48717665902406965","0.48717665902406965","0.48717665902406965","0.4849306627679648","0.4849306627679648","0.4849306627679648"
"437","0.493695601864141","0.493695601864141","0.493695601864141","0.46803299572712787","0.46803299572712787","0.46803299572712787","0.46258033193606074","0.46258033193606074","0.46258033193606074","0.45671234070926275","0.45671234070926275","0.45671234070926275","0.48506890508260603","0.48506890508260603","0.48506890508260603","0.4809269395824856","0.4809269395824856","0.4809269395824856","0.4599095730694296","0.4599095730694296","0.4599095730694296","0.4872526134389598","0.4872526134389598","0.4872526134389598","0.4848283026968271","0.4848283026968271","0.4848283026968271"
"438","0.4929031851773765","0.4929031851773765","0.4929031851773765","0.4679457867906759","0.4679457867906759","0.4679457867906759","0.46254488468283483","0.46254488468283483","0.46254488468283483","0.4566616730247814","0.4566616730247814","0.4566616730247814","0.48486310414712563","0.48486310414712563","0.48486310414712563","0.48116223772910066","0.48116223772910066","0.48116223772910066","0.4596513477204764","0.4596513477204764","0.4596513477204764","0.487104484367283","0.487104484367283","0.487104484367283","0.48661928544083016","0.48661928544083016","0.48661928544083016"
"439","0.4947186301536409","0.4947186301536409","0.4947186301536409","0.46916359302721955","0.46916359302721955","0.46916359302721955","0.46243751878824146","0.46243751878824146","0.46243751878824146","0.45690223598212015","0.45690223598212015","0.45690223598212015","0.4852735738077006","0.4852735738077006","0.4852735738077006","0.48187332706330543","0.48187332706330543","0.48187332706330543","0.4600461454275331","0.4600461454275331","0.4600461454275331","0.48745226134738523","0.48745226134738523","0.48745226134738523","0.4865727922981471","0.4865727922981471","0.4865727922981471"
"440","0.4939326799296495","0.4939326799296495","0.4939326799296495","0.46966261841555373","0.46966261841555373","0.46966261841555373","0.4625585836454278","0.4625585836454278","0.4625585836454278","0.45731532383645923","0.45731532383645923","0.45731532383645923","0.48420771137111274","0.48420771137111274","0.48420771137111274","0.48223187651815397","0.48223187651815397","0.48223187651815397","0.4613302714806378","0.4613302714806378","0.4613302714806378","0.48794368210099387","0.48794368210099387","0.48794368210099387","0.4866416112683493","0.4866416112683493","0.4866416112683493"
"441","0.4940622574519141","0.4940622574519141","0.4940622574519141","0.469724595659165","0.469724595659165","0.469724595659165","0.4622866965853271","0.4622866965853271","0.4622866965853271","0.45759194773170825","0.45759194773170825","0.45759194773170825","0.48366289337001483","0.48366289337001483","0.48366289337001483","0.48186117053947125","0.48186117053947125","0.48186117053947125","0.4604695117283765","0.4604695117283765","0.4604695117283765","0.4881937665679694","0.4881937665679694","0.4881937665679694","0.4894720619925808","0.4894720619925808","0.4894720619925808"
"442","0.49404409708229","0.49404409708229","0.49404409708229","0.4697387241583868","0.4697387241583868","0.4697387241583868","0.46263527124083564","0.46263527124083564","0.46263527124083564","0.45846282160528345","0.45846282160528345","0.45846282160528345","0.48384176162305326","0.48384176162305326","0.48384176162305326","0.48155992387016877","0.48155992387016877","0.48155992387016877","0.46126838589786456","0.46126838589786456","0.46126838589786456","0.4877967656095466","0.4877967656095466","0.4877967656095466","0.4871800241087152","0.4871800241087152","0.4871800241087152"
"443","0.4944269983670596","0.4944269983670596","0.4944269983670596","0.46759785812257293","0.46759785812257293","0.46759785812257293","0.462745103514552","0.462745103514552","0.462745103514552","0.45908447149061476","0.45908447149061476","0.45908447149061476","0.4835971560990052","0.4835971560990052","0.4835971560990052","0.4814823209411202","0.4814823209411202","0.4814823209411202","0.46113811657587156","0.46113811657587156","0.46113811657587156","0.4880648389049961","0.4880648389049961","0.4880648389049961","0.4880839060758571","0.4880839060758571","0.4880839060758571"
"444","0.4944900838860208","0.4944900838860208","0.4944900838860208","0.46799374125206056","0.46799374125206056","0.46799374125206056","0.46316148271528296","0.46316148271528296","0.46316148271528296","0.45976021894213426","0.45976021894213426","0.45976021894213426","0.48360750795746077","0.48360750795746077","0.48360750795746077","0.4815692016612989","0.4815692016612989","0.4815692016612989","0.4611003676005053","0.4611003676005053","0.4611003676005053","0.48801011156573676","0.48801011156573676","0.48801011156573676","0.4907724065014169","0.4907724065014169","0.4907724065014169"
"445","0.49473813871786354","0.49473813871786354","0.49473813871786354","0.4681872544070795","0.4681872544070795","0.4681872544070795","0.4634681624636965","0.4634681624636965","0.4634681624636965","0.45971415082924677","0.45971415082924677","0.45971415082924677","0.48356102296972037","0.48356102296972037","0.48356102296972037","0.4818945115809981","0.4818945115809981","0.4818945115809981","0.46120037050764406","0.46120037050764406","0.46120037050764406","0.4882582743951145","0.4882582743951145","0.4882582743951145","0.4878522113003466","0.4878522113003466","0.4878522113003466"
"446","0.4952667158927724","0.4952667158927724","0.4952667158927724","0.4681538629320987","0.4681538629320987","0.4681538629320987","0.4637052102441277","0.4637052102441277","0.4637052102441277","0.45974988645755843","0.45974988645755843","0.45974988645755843","0.48325923652355257","0.48325923652355257","0.48325923652355257","0.482356850197486","0.482356850197486","0.482356850197486","0.4616187712177923","0.4616187712177923","0.4616187712177923","0.48783319402307923","0.48783319402307923","0.48783319402307923","0.4900307137386894","0.4900307137386894","0.4900307137386894"
"447","0.49567075099062613","0.49567075099062613","0.49567075099062613","0.4691140144014616","0.4691140144014616","0.4691140144014616","0.46380401760925094","0.46380401760925094","0.46380401760925094","0.4602335615703756","0.4602335615703756","0.4602335615703756","0.4837877688079899","0.4837877688079899","0.4837877688079899","0.48216005346900304","0.48216005346900304","0.48216005346900304","0.4617952388137101","0.4617952388137101","0.4617952388137101","0.4878833883876792","0.4878833883876792","0.4878833883876792","0.4902484676166428","0.4902484676166428","0.4902484676166428"
"448","0.4959042117901892","0.4959042117901892","0.4959042117901892","0.46900021338987224","0.46900021338987224","0.46900021338987224","0.46177626374723596","0.46177626374723596","0.46177626374723596","0.4602371708823656","0.4602371708823656","0.4602371708823656","0.4836685952719294","0.4836685952719294","0.4836685952719294","0.4825918506508637","0.4825918506508637","0.4825918506508637","0.46239568181882057","0.46239568181882057","0.46239568181882057","0.4883640647610085","0.4883640647610085","0.4883640647610085","0.48999738411116855","0.48999738411116855","0.48999738411116855"
"449","0.4960766911904576","0.4960766911904576","0.4960766911904576","0.4697526580851974","0.4697526580851974","0.4697526580851974","0.4613369969498419","0.4613369969498419","0.4613369969498419","0.46067848870235595","0.46067848870235595","0.46067848870235595","0.48314851411190035","0.48314851411190035","0.48314851411190035","0.48270815790499594","0.48270815790499594","0.48270815790499594","0.46266361174095494","0.46266361174095494","0.46266361174095494","0.4884515329695033","0.4884515329695033","0.4884515329695033","0.48988929850225543","0.48988929850225543","0.48988929850225543"
"450","0.49595033629662194","0.49595033629662194","0.49595033629662194","0.46975247476603343","0.46975247476603343","0.46975247476603343","0.4621828195971071","0.4621828195971071","0.4621828195971071","0.46059454496308466","0.46059454496308466","0.46059454496308466","0.4840918628304673","0.4840918628304673","0.4840918628304673","0.4828302303815054","0.4828302303815054","0.4828302303815054","0.4656788773560102","0.4656788773560102","0.4656788773560102","0.4886046712061133","0.4886046712061133","0.4886046712061133","0.49004569882353705","0.49004569882353705","0.49004569882353705"
"451","0.49612761063916994","0.49612761063916994","0.49612761063916994","0.4704087170865203","0.4704087170865203","0.4704087170865203","0.4619956955644947","0.4619956955644947","0.4619956955644947","0.46086888751542066","0.46086888751542066","0.46086888751542066","0.4837062966728729","0.4837062966728729","0.4837062966728729","0.4832297736630903","0.4832297736630903","0.4832297736630903","0.46614475817323564","0.46614475817323564","0.46614475817323564","0.48869656096100444","0.48869656096100444","0.48869656096100444","0.4915783078978713","0.4915783078978713","0.4915783078978713"
"452","0.4968221598534432","0.4968221598534432","0.4968221598534432","0.46995854879517873","0.46995854879517873","0.46995854879517873","0.46122354284278194","0.46122354284278194","0.46122354284278194","0.4615892974291638","0.4615892974291638","0.4615892974291638","0.48395905208587287","0.48395905208587287","0.48395905208587287","0.48370467053674804","0.48370467053674804","0.48370467053674804","0.4662626490463361","0.4662626490463361","0.4662626490463361","0.488935346358164","0.488935346358164","0.488935346358164","0.49159249431024676","0.49159249431024676","0.49159249431024676"
"453","0.49652631730733277","0.49652631730733277","0.49652631730733277","0.47048582923364274","0.47048582923364274","0.47048582923364274","0.46208067560849236","0.46208067560849236","0.46208067560849236","0.46177364290676504","0.46177364290676504","0.46177364290676504","0.4837098191695173","0.4837098191695173","0.4837098191695173","0.48383591215027494","0.48383591215027494","0.48383591215027494","0.4662173891556055","0.4662173891556055","0.4662173891556055","0.4893963316346914","0.4893963316346914","0.4893963316346914","0.4904138926036446","0.4904138926036446","0.4904138926036446"
"454","0.4959554953324447","0.4959554953324447","0.4959554953324447","0.4704884844594506","0.4704884844594506","0.4704884844594506","0.4603803861120028","0.4603803861120028","0.4603803861120028","0.46192058604618635","0.46192058604618635","0.46192058604618635","0.483875768240685","0.483875768240685","0.483875768240685","0.48392925067892845","0.48392925067892845","0.48392925067892845","0.466610535999916","0.466610535999916","0.466610535999916","0.48915920139189106","0.48915920139189106","0.48915920139189106","0.49071718865161634","0.49071718865161634","0.49071718865161634"
"455","0.49625009442531637","0.49625009442531637","0.49625009442531637","0.47077993560739906","0.47077993560739906","0.47077993560739906","0.46126752402827564","0.46126752402827564","0.46126752402827564","0.4626336391806772","0.4626336391806772","0.4626336391806772","0.4840516897440979","0.4840516897440979","0.4840516897440979","0.48465004642944015","0.48465004642944015","0.48465004642944015","0.46706079460825967","0.46706079460825967","0.46706079460825967","0.48961592916465757","0.48961592916465757","0.48961592916465757","0.4908877138704456","0.4908877138704456","0.4908877138704456"
"456","0.4964641748505468","0.4964641748505468","0.4964641748505468","0.47152962997204606","0.47152962997204606","0.47152962997204606","0.461608818722963","0.461608818722963","0.461608818722963","0.46116988450120294","0.46116988450120294","0.46116988450120294","0.4841205557535582","0.4841205557535582","0.4841205557535582","0.48487375711527464","0.48487375711527464","0.48487375711527464","0.4673631199051408","0.4673631199051408","0.4673631199051408","0.48991739229149267","0.48991739229149267","0.48991739229149267","0.48756839448967043","0.48756839448967043","0.48756839448967043"
"457","0.4966583868246291","0.4966583868246291","0.4966583868246291","0.472107443456479","0.472107443456479","0.472107443456479","0.4631123870710402","0.4631123870710402","0.4631123870710402","0.46137883552189923","0.46137883552189923","0.46137883552189923","0.48386210245443007","0.48386210245443007","0.48386210245443007","0.4849717682572779","0.4849717682572779","0.4849717682572779","0.4668475317184805","0.4668475317184805","0.4668475317184805","0.49062392082902817","0.49062392082902817","0.49062392082902817","0.48806765970657334","0.48806765970657334","0.48806765970657334"
"458","0.49675939215541587","0.49675939215541587","0.49675939215541587","0.47243722951856737","0.47243722951856737","0.47243722951856737","0.4626024755160723","0.4626024755160723","0.4626024755160723","0.46163180239650115","0.46163180239650115","0.46163180239650115","0.48404367435304285","0.48404367435304285","0.48404367435304285","0.48493701776140463","0.48493701776140463","0.48493701776140463","0.466421457653068","0.466421457653068","0.466421457653068","0.49018678909497243","0.49018678909497243","0.49018678909497243","0.4843231576524983","0.4843231576524983","0.4843231576524983"
"459","0.4967124473651972","0.4967124473651972","0.4967124473651972","0.4724171501382786","0.4724171501382786","0.4724171501382786","0.462779438052256","0.462779438052256","0.462779438052256","0.46176313031169997","0.46176313031169997","0.46176313031169997","0.48437010720881296","0.48437010720881296","0.48437010720881296","0.4850151273563775","0.4850151273563775","0.4850151273563775","0.46680138728675913","0.46680138728675913","0.46680138728675913","0.4902244925100554","0.4902244925100554","0.4902244925100554","0.48408770896875586","0.48408770896875586","0.48408770896875586"
"460","0.4974125004132082","0.4974125004132082","0.4974125004132082","0.4729336462038589","0.4729336462038589","0.4729336462038589","0.46297032880324157","0.46297032880324157","0.46297032880324157","0.4620700976203557","0.4620700976203557","0.4620700976203557","0.48485182026626905","0.48485182026626905","0.48485182026626905","0.4850841776767417","0.4850841776767417","0.4850841776767417","0.4670640250150402","0.4670640250150402","0.4670640250150402","0.4902795557803962","0.4902795557803962","0.4902795557803962","0.48409679173791975","0.48409679173791975","0.48409679173791975"
"461","0.497133109471753","0.497133109471753","0.497133109471753","0.47292690819898264","0.47292690819898264","0.47292690819898264","0.46557532850116246","0.46557532850116246","0.46557532850116246","0.46272311386657017","0.46272311386657017","0.46272311386657017","0.48513871403250447","0.48513871403250447","0.48513871403250447","0.48534438467814045","0.48534438467814045","0.48534438467814045","0.4677236980780879","0.4677236980780879","0.4677236980780879","0.4905787727669256","0.4905787727669256","0.4905787727669256","0.4840442001766756","0.4840442001766756","0.4840442001766756"
"462","0.4973741733120398","0.4973741733120398","0.4973741733120398","0.47246429551899743","0.47246429551899743","0.47246429551899743","0.4652414371330492","0.4652414371330492","0.4652414371330492","0.46275697986487785","0.46275697986487785","0.46275697986487785","0.4850954551903934","0.4850954551903934","0.4850954551903934","0.48565006990061993","0.48565006990061993","0.48565006990061993","0.4678174276288093","0.4678174276288093","0.4678174276288093","0.49088262294298407","0.49088262294298407","0.49088262294298407","0.483870413024221","0.483870413024221","0.483870413024221"
