"Step","_n_S_512_e500_b16_lr0.01_1 (Arch-P5) - metrics/mAP_0.5","_n_S_512_e500_b16_lr0.01_1 (Arch-P5) - metrics/mAP_0.5__MIN","_n_S_512_e500_b16_lr0.01_1 (Arch-P5) - metrics/mAP_0.5__MAX","_n_X_512_e500_b16_lr0.01_1 (Arch-P5) - metrics/mAP_0.5","_n_X_512_e500_b16_lr0.01_1 (Arch-P5) - metrics/mAP_0.5__MIN","_n_X_512_e500_b16_lr0.01_1 (Arch-P5) - metrics/mAP_0.5__MAX","_n_L_512_e500_b16_lr0.01_1 (Arch-P5) - metrics/mAP_0.5","_n_L_512_e500_b16_lr0.01_1 (Arch-P5) - metrics/mAP_0.5__MIN","_n_L_512_e500_b16_lr0.01_1 (Arch-P5) - metrics/mAP_0.5__MAX","_n_N_512_e500_b16_lr0.01_1 (Arch-P5) - metrics/mAP_0.5","_n_N_512_e500_b16_lr0.01_1 (Arch-P5) - metrics/mAP_0.5__MIN","_n_N_512_e500_b16_lr0.01_1 (Arch-P5) - metrics/mAP_0.5__MAX","_n_M_512_e500_b16_lr0.01_1 (Arch-P5) - metrics/mAP_0.5","_n_M_512_e500_b16_lr0.01_1 (Arch-P5) - metrics/mAP_0.5__MIN","_n_M_512_e500_b16_lr0.01_1 (Arch-P5) - metrics/mAP_0.5__MAX","_n_L6_512_e500_b16_lr0.01_1 (Arch-P6) - metrics/mAP_0.5","_n_L6_512_e500_b16_lr0.01_1 (Arch-P6) - metrics/mAP_0.5__MIN","_n_L6_512_e500_b16_lr0.01_1 (Arch-P6) - metrics/mAP_0.5__MAX","_n_M6_512_e500_b16_lr0.01_1 (Arch-P6) - metrics/mAP_0.5","_n_M6_512_e500_b16_lr0.01_1 (Arch-P6) - metrics/mAP_0.5__MIN","_n_M6_512_e500_b16_lr0.01_1 (Arch-P6) - metrics/mAP_0.5__MAX","_n_X6_512_e500_b16_lr0.01_1 (Arch-P6) - metrics/mAP_0.5","_n_X6_512_e500_b16_lr0.01_1 (Arch-P6) - metrics/mAP_0.5__MIN","_n_X6_512_e500_b16_lr0.01_1 (Arch-P6) - metrics/mAP_0.5__MAX","_n_S6_512_e500_b16_lr0.01_1 (Arch-P6) - metrics/mAP_0.5","_n_S6_512_e500_b16_lr0.01_1 (Arch-P6) - metrics/mAP_0.5__MIN","_n_S6_512_e500_b16_lr0.01_1 (Arch-P6) - metrics/mAP_0.5__MAX","_n_N6_512_e500_b16_lr0.01_1 (Arch-P6) - metrics/mAP_0.5","_n_N6_512_e500_b16_lr0.01_1 (Arch-P6) - metrics/mAP_0.5__MIN","_n_N6_512_e500_b16_lr0.01_1 (Arch-P6) - metrics/mAP_0.5__MAX"
"30","0.025824996490946314","0.025824996490946314","0.025824996490946314","0.027813254679689137","0.027813254679689137","0.027813254679689137","0.007615089604127336","0.007615089604127336","0.007615089604127336","0.005328921039391957","0.005328921039391957","0.005328921039391957","0.01086731081051105","0.01086731081051105","0.01086731081051105","0.007990181864261836","0.007990181864261836","0.007990181864261836","0.009186939352006377","0.009186939352006377","0.009186939352006377","0.007847284912650243","0.007847284912650243","0.007847284912650243","0.011979901065027354","0.011979901065027354","0.011979901065027354","0.014030808228363533","0.014030808228363533","0.014030808228363533"
"31","0.07057312667593106","0.07057312667593106","0.07057312667593106","0.004593648534018001","0.004593648534018001","0.004593648534018001","0.013882830224611172","0.013882830224611172","0.013882830224611172","0.0019915099231833885","0.0019915099231833885","0.0019915099231833885","0.027921607885526157","0.027921607885526157","0.027921607885526157","0.014877019807449975","0.014877019807449975","0.014877019807449975","0.005131589039201655","0.005131589039201655","0.005131589039201655","0.011519642474909253","0.011519642474909253","0.011519642474909253","0.01194987766309265","0.01194987766309265","0.01194987766309265","0.008536099701911519","0.008536099701911519","0.008536099701911519"
"32","0.08835589605088208","0.08835589605088208","0.08835589605088208","0.03538787029769153","0.03538787029769153","0.03538787029769153","0.07683506307261162","0.07683506307261162","0.07683506307261162","0.04349575224730254","0.04349575224730254","0.04349575224730254","0.01974328828970264","0.01974328828970264","0.01974328828970264","0.013216091892343787","0.013216091892343787","0.013216091892343787","0.013358941352058954","0.013358941352058954","0.013358941352058954","0.015258674061674376","0.015258674061674376","0.015258674061674376","0.013769818210758568","0.013769818210758568","0.013769818210758568","0.02990249810067895","0.02990249810067895","0.02990249810067895"
"33","0.023158718197241114","0.023158718197241114","0.023158718197241114","0.022363174786179794","0.022363174786179794","0.022363174786179794","0.02863082359865608","0.02863082359865608","0.02863082359865608","0.025660325770104724","0.025660325770104724","0.025660325770104724","0.03759111269739283","0.03759111269739283","0.03759111269739283","0.01642724939356998","0.01642724939356998","0.01642724939356998","0.009038419485536197","0.009038419485536197","0.009038419485536197","0.014218943751545643","0.014218943751545643","0.014218943751545643","0.04597537523048901","0.04597537523048901","0.04597537523048901","0.019422460868557485","0.019422460868557485","0.019422460868557485"
"34","0.02522209327685778","0.02522209327685778","0.02522209327685778","0.04752879283067438","0.04752879283067438","0.04752879283067438","0.03164030877687884","0.03164030877687884","0.03164030877687884","0.03595980507579677","0.03595980507579677","0.03595980507579677","0.05587764241804555","0.05587764241804555","0.05587764241804555","0.015953269053070394","0.015953269053070394","0.015953269053070394","0.015501096578411845","0.015501096578411845","0.015501096578411845","0.02473905193414097","0.02473905193414097","0.02473905193414097","0.02038485682410484","0.02038485682410484","0.02038485682410484","0.011575643893540181","0.011575643893540181","0.011575643893540181"
"35","0.058174590388663676","0.058174590388663676","0.058174590388663676","0.008996512896979286","0.008996512896979286","0.008996512896979286","0.07889684539071827","0.07889684539071827","0.07889684539071827","0.03474447911764769","0.03474447911764769","0.03474447911764769","0.043492508713341746","0.043492508713341746","0.043492508713341746","0.027274432475094677","0.027274432475094677","0.027274432475094677","0.022103784218612876","0.022103784218612876","0.022103784218612876","0.03155167814117402","0.03155167814117402","0.03155167814117402","0.018432102573495986","0.018432102573495986","0.018432102573495986","0.022882829890293464","0.022882829890293464","0.022882829890293464"
"36","0.09146607542242752","0.09146607542242752","0.09146607542242752","0.02740781323060399","0.02740781323060399","0.02740781323060399","0.07227161172984227","0.07227161172984227","0.07227161172984227","0.027902928276455144","0.027902928276455144","0.027902928276455144","0.032184671988547776","0.032184671988547776","0.032184671988547776","0.022430777083724467","0.022430777083724467","0.022430777083724467","0.016156195434774107","0.016156195434774107","0.016156195434774107","0.042760902710042306","0.042760902710042306","0.042760902710042306","0.013370710197732066","0.013370710197732066","0.013370710197732066","0.015432903478919563","0.015432903478919563","0.015432903478919563"
"37","0.0947462817506292","0.0947462817506292","0.0947462817506292","0.01769016120755724","0.01769016120755724","0.01769016120755724","0.03688496060275508","0.03688496060275508","0.03688496060275508","0.028938502456364052","0.028938502456364052","0.028938502456364052","0.043803190436237815","0.043803190436237815","0.043803190436237815","0.010875441547574414","0.010875441547574414","0.010875441547574414","0.005315445873752111","0.005315445873752111","0.005315445873752111","0.03135220252939984","0.03135220252939984","0.03135220252939984","0.012981930184318658","0.012981930184318658","0.012981930184318658","0.033425381178780196","0.033425381178780196","0.033425381178780196"
"38","0.03992791551620645","0.03992791551620645","0.03992791551620645","0.040776965444568124","0.040776965444568124","0.040776965444568124","0.08228231962548183","0.08228231962548183","0.08228231962548183","0.01637839740003202","0.01637839740003202","0.01637839740003202","0.06625814443795829","0.06625814443795829","0.06625814443795829","0.0347417547741391","0.0347417547741391","0.0347417547741391","0.020401532631860033","0.020401532631860033","0.020401532631860033","0.040294378838640676","0.040294378838640676","0.040294378838640676","0.021918789230918122","0.021918789230918122","0.021918789230918122","0.031286739338949564","0.031286739338949564","0.031286739338949564"
"39","0.026531185263061977","0.026531185263061977","0.026531185263061977","0.024005818931965732","0.024005818931965732","0.024005818931965732","0.07232008677944719","0.07232008677944719","0.07232008677944719","0.06358952939567815","0.06358952939567815","0.06358952939567815","0.10530229062268814","0.10530229062268814","0.10530229062268814","0.017712156698568602","0.017712156698568602","0.017712156698568602","0.009611500452307603","0.009611500452307603","0.009611500452307603","0.03865251602841381","0.03865251602841381","0.03865251602841381","0.0186084656539944","0.0186084656539944","0.0186084656539944","0.02076656496084068","0.02076656496084068","0.02076656496084068"
"40","0.041898180065210254","0.041898180065210254","0.041898180065210254","0.016091063658383083","0.016091063658383083","0.016091063658383083","0.019541205711502502","0.019541205711502502","0.019541205711502502","0.05232364741618857","0.05232364741618857","0.05232364741618857","0.02917511180897739","0.02917511180897739","0.02917511180897739","0.036145927655700266","0.036145927655700266","0.036145927655700266","0.011532823411245688","0.011532823411245688","0.011532823411245688","0.060410615843794535","0.060410615843794535","0.060410615843794535","0.03239892580356861","0.03239892580356861","0.03239892580356861","0.019057378506287345","0.019057378506287345","0.019057378506287345"
"41","0.052722271694898605","0.052722271694898605","0.052722271694898605","0.040053004145584034","0.040053004145584034","0.040053004145584034","0.061998270200349107","0.061998270200349107","0.061998270200349107","0.01614383364434884","0.01614383364434884","0.01614383364434884","0.04352998606857327","0.04352998606857327","0.04352998606857327","0.05889156445200774","0.05889156445200774","0.05889156445200774","0.014090625056540572","0.014090625056540572","0.014090625056540572","0.07419066212063966","0.07419066212063966","0.07419066212063966","0.019782364145583348","0.019782364145583348","0.019782364145583348","0.022078983434727324","0.022078983434727324","0.022078983434727324"
"42","0.04088431940987363","0.04088431940987363","0.04088431940987363","0.07688898255546117","0.07688898255546117","0.07688898255546117","0.11673172623593317","0.11673172623593317","0.11673172623593317","0.013879975747302162","0.013879975747302162","0.013879975747302162","0.07563383312588207","0.07563383312588207","0.07563383312588207","0.030836884864636434","0.030836884864636434","0.030836884864636434","0.005372656120759859","0.005372656120759859","0.005372656120759859","0.02543673481199147","0.02543673481199147","0.02543673481199147","0.011603509859989695","0.011603509859989695","0.011603509859989695","0.017985693550945366","0.017985693550945366","0.017985693550945366"
"43","0.08372520841179212","0.08372520841179212","0.08372520841179212","0.045271474791832036","0.045271474791832036","0.045271474791832036","0.025223462139701475","0.025223462139701475","0.025223462139701475","0.06591102881949491","0.06591102881949491","0.06591102881949491","0.074881573224064","0.074881573224064","0.074881573224064","0.047152380294732295","0.047152380294732295","0.047152380294732295","0.036510481146378775","0.036510481146378775","0.036510481146378775","0.024936813142766346","0.024936813142766346","0.024936813142766346","0.020023078077927133","0.020023078077927133","0.020023078077927133","0.008782753773987583","0.008782753773987583","0.008782753773987583"
"44","0.07339649856800068","0.07339649856800068","0.07339649856800068","0.03555942886261678","0.03555942886261678","0.03555942886261678","0.06714535831780016","0.06714535831780016","0.06714535831780016","0.01963892289335384","0.01963892289335384","0.01963892289335384","0.0737876380596517","0.0737876380596517","0.0737876380596517","0.02175305454237074","0.02175305454237074","0.02175305454237074","0.011816578779455411","0.011816578779455411","0.011816578779455411","0.0634440324352581","0.0634440324352581","0.0634440324352581","0.02649338053241424","0.02649338053241424","0.02649338053241424","0.03125720003720612","0.03125720003720612","0.03125720003720612"
"45","0.10260765850238852","0.10260765850238852","0.10260765850238852","0.04116150450292635","0.04116150450292635","0.04116150450292635","0.016077372859331307","0.016077372859331307","0.016077372859331307","0.04096847550120745","0.04096847550120745","0.04096847550120745","0.06603660573146568","0.06603660573146568","0.06603660573146568","0.02075688146959295","0.02075688146959295","0.02075688146959295","0.0278769403343734","0.0278769403343734","0.0278769403343734","0.03315928576481839","0.03315928576481839","0.03315928576481839","0.03396288777588295","0.03396288777588295","0.03396288777588295","0.035498164337310095","0.035498164337310095","0.035498164337310095"
"46","0.02897701935675133","0.02897701935675133","0.02897701935675133","0.024915215935881346","0.024915215935881346","0.024915215935881346","0.05513522880667936","0.05513522880667936","0.05513522880667936","0.026110366848013846","0.026110366848013846","0.026110366848013846","0.03893020339775774","0.03893020339775774","0.03893020339775774","0.012116843246902462","0.012116843246902462","0.012116843246902462","0.0157638439326523","0.0157638439326523","0.0157638439326523","0.08243984533892365","0.08243984533892365","0.08243984533892365","0.02464078616315388","0.02464078616315388","0.02464078616315388","0.004521847010222344","0.004521847010222344","0.004521847010222344"
"47","0.07217204185390423","0.07217204185390423","0.07217204185390423","0.015099682433490726","0.015099682433490726","0.015099682433490726","0.08757033316706377","0.08757033316706377","0.08757033316706377","0.044013849771653915","0.044013849771653915","0.044013849771653915","0.0578695642424111","0.0578695642424111","0.0578695642424111","0.03821384328469726","0.03821384328469726","0.03821384328469726","0.033412978927316664","0.033412978927316664","0.033412978927316664","0.07757696411487841","0.07757696411487841","0.07757696411487841","0.02051471353535732","0.02051471353535732","0.02051471353535732","0.0168919435582666","0.0168919435582666","0.0168919435582666"
"48","0.10610347000980919","0.10610347000980919","0.10610347000980919","0.09930004311114152","0.09930004311114152","0.09930004311114152","0.05434448590587643","0.05434448590587643","0.05434448590587643","0.051118465134894917","0.051118465134894917","0.051118465134894917","0.12602850746261765","0.12602850746261765","0.12602850746261765","0.028621627136578558","0.028621627136578558","0.028621627136578558","0.029242535087513892","0.029242535087513892","0.029242535087513892","0.10142991853081268","0.10142991853081268","0.10142991853081268","0.019731015940135377","0.019731015940135377","0.019731015940135377","0.023901962425334766","0.023901962425334766","0.023901962425334766"
"49","0.06255041223471058","0.06255041223471058","0.06255041223471058","0.07264356306858537","0.07264356306858537","0.07264356306858537","0.0396886643096795","0.0396886643096795","0.0396886643096795","0.04448655914724711","0.04448655914724711","0.04448655914724711","0.09034153168214079","0.09034153168214079","0.09034153168214079","0.05982369093683386","0.05982369093683386","0.05982369093683386","0.03162476432443866","0.03162476432443866","0.03162476432443866","0.019921904306846802","0.019921904306846802","0.019921904306846802","0.027438187455302115","0.027438187455302115","0.027438187455302115","0.021813387053211508","0.021813387053211508","0.021813387053211508"
"50","0.024140445328976204","0.024140445328976204","0.024140445328976204","0.0120623434207251","0.0120623434207251","0.0120623434207251","0.12806198547956407","0.12806198547956407","0.12806198547956407","0.016922057761774474","0.016922057761774474","0.016922057761774474","0.0704030342632104","0.0704030342632104","0.0704030342632104","0.029280991034260268","0.029280991034260268","0.029280991034260268","0.017107317529643572","0.017107317529643572","0.017107317529643572","0.03334239086581353","0.03334239086581353","0.03334239086581353","0.03676168161129696","0.03676168161129696","0.03676168161129696","0.010485161531537111","0.010485161531537111","0.010485161531537111"
"51","0.06093819927180284","0.06093819927180284","0.06093819927180284","0.012945612583951332","0.012945612583951332","0.012945612583951332","0.14805779429634758","0.14805779429634758","0.14805779429634758","0.020144116094961802","0.020144116094961802","0.020144116094961802","0.07599339300034495","0.07599339300034495","0.07599339300034495","0.045319920626880825","0.045319920626880825","0.045319920626880825","0.042891558105517265","0.042891558105517265","0.042891558105517265","0.0686580806181992","0.0686580806181992","0.0686580806181992","0.014446414137305913","0.014446414137305913","0.014446414137305913","0.02956241839990257","0.02956241839990257","0.02956241839990257"
"52","0.08558638542100065","0.08558638542100065","0.08558638542100065","0.05252347099551411","0.05252347099551411","0.05252347099551411","0.04778363200353687","0.04778363200353687","0.04778363200353687","0.038053433746547904","0.038053433746547904","0.038053433746547904","0.10269983698685514","0.10269983698685514","0.10269983698685514","0.015444139238003838","0.015444139238003838","0.015444139238003838","0.03989476304547523","0.03989476304547523","0.03989476304547523","0.07735054680796266","0.07735054680796266","0.07735054680796266","0.034727794395872286","0.034727794395872286","0.034727794395872286","0.045281684959942475","0.045281684959942475","0.045281684959942475"
"53","0.1420162203925149","0.1420162203925149","0.1420162203925149","0.020511680957295185","0.020511680957295185","0.020511680957295185","0.03345385461815088","0.03345385461815088","0.03345385461815088","0.03797430252367491","0.03797430252367491","0.03797430252367491","0.034945231691528536","0.034945231691528536","0.034945231691528536","0.04111786333694228","0.04111786333694228","0.04111786333694228","0.05019508845525611","0.05019508845525611","0.05019508845525611","0.058060845679620526","0.058060845679620526","0.058060845679620526","0.017361027033263723","0.017361027033263723","0.017361027033263723","0.01734008586796667","0.01734008586796667","0.01734008586796667"
"54","0.059046224896330136","0.059046224896330136","0.059046224896330136","0.017404575286943388","0.017404575286943388","0.017404575286943388","0.132916813777933","0.132916813777933","0.132916813777933","0.0244031259827585","0.0244031259827585","0.0244031259827585","0.07347361752925877","0.07347361752925877","0.07347361752925877","0.06413225344378909","0.06413225344378909","0.06413225344378909","0.03018439435013029","0.03018439435013029","0.03018439435013029","0.09282911715570179","0.09282911715570179","0.09282911715570179","0.0321099134337767","0.0321099134337767","0.0321099134337767","0.027082367575758187","0.027082367575758187","0.027082367575758187"
"55","0.11732124855468334","0.11732124855468334","0.11732124855468334","0.04832761608870227","0.04832761608870227","0.04832761608870227","0.05262485190822745","0.05262485190822745","0.05262485190822745","0.04693461338405841","0.04693461338405841","0.04693461338405841","0.08774537001622573","0.08774537001622573","0.08774537001622573","0.08789611712106134","0.08789611712106134","0.08789611712106134","0.024830287779003098","0.024830287779003098","0.024830287779003098","0.09436895944526363","0.09436895944526363","0.09436895944526363","0.014154218095597394","0.014154218095597394","0.014154218095597394","0.0334834964605784","0.0334834964605784","0.0334834964605784"
"56","0.12457034534900856","0.12457034534900856","0.12457034534900856","0.0367120660657232","0.0367120660657232","0.0367120660657232","0.09898088279798913","0.09898088279798913","0.09898088279798913","0.05200038638787024","0.05200038638787024","0.05200038638787024","0.04755520124188558","0.04755520124188558","0.04755520124188558","0.07654177209008245","0.07654177209008245","0.07654177209008245","0.028959250189128094","0.028959250189128094","0.028959250189128094","0.02885624686443731","0.02885624686443731","0.02885624686443731","0.02672941914369835","0.02672941914369835","0.02672941914369835","0.044658922274444","0.044658922274444","0.044658922274444"
"57","0.048386458906602446","0.048386458906602446","0.048386458906602446","0.05444335804202256","0.05444335804202256","0.05444335804202256","0.12161917579330694","0.12161917579330694","0.12161917579330694","0.07613005044304269","0.07613005044304269","0.07613005044304269","0.06594297867819156","0.06594297867819156","0.06594297867819156","0.04243602072899107","0.04243602072899107","0.04243602072899107","0.019322405859290293","0.019322405859290293","0.019322405859290293","0.03290641445390134","0.03290641445390134","0.03290641445390134","0.04411961755086792","0.04411961755086792","0.04411961755086792","0.027914679191208963","0.027914679191208963","0.027914679191208963"
"58","0.13348517371820673","0.13348517371820673","0.13348517371820673","0.06814234175913633","0.06814234175913633","0.06814234175913633","0.0056093102709630195","0.0056093102709630195","0.0056093102709630195","0.057066557842239296","0.057066557842239296","0.057066557842239296","0.05450974124854727","0.05450974124854727","0.05450974124854727","0.038537847267098475","0.038537847267098475","0.038537847267098475","0.029921379427073326","0.029921379427073326","0.029921379427073326","0.07386026815539082","0.07386026815539082","0.07386026815539082","0.009042185267403535","0.009042185267403535","0.009042185267403535","0.027028773004778576","0.027028773004778576","0.027028773004778576"
"59","0.13227326952126445","0.13227326952126445","0.13227326952126445","0.07104098156339703","0.07104098156339703","0.07104098156339703","0.07931198045157822","0.07931198045157822","0.07931198045157822","0.03598097043556843","0.03598097043556843","0.03598097043556843","0.11243068353739157","0.11243068353739157","0.11243068353739157","0.053303453957403026","0.053303453957403026","0.053303453957403026","0.06673708792348353","0.06673708792348353","0.06673708792348353","0.015512612041367684","0.015512612041367684","0.015512612041367684","0.04206040651972398","0.04206040651972398","0.04206040651972398","0.02050063853373139","0.02050063853373139","0.02050063853373139"
"60","0.06876013999052197","0.06876013999052197","0.06876013999052197","0.08423634821378634","0.08423634821378634","0.08423634821378634","0.039812914713592634","0.039812914713592634","0.039812914713592634","0.07115665549123817","0.07115665549123817","0.07115665549123817","0.060594965372158624","0.060594965372158624","0.060594965372158624","0.029241044914748396","0.029241044914748396","0.029241044914748396","0.02620580155554509","0.02620580155554509","0.02620580155554509","0.1150220359402961","0.1150220359402961","0.1150220359402961","0.017470124766838315","0.017470124766838315","0.017470124766838315","0.05376639863253879","0.05376639863253879","0.05376639863253879"
"61","0.11507115023009543","0.11507115023009543","0.11507115023009543","0.10002615690608878","0.10002615690608878","0.10002615690608878","0.09822807472924219","0.09822807472924219","0.09822807472924219","0.0661272053630394","0.0661272053630394","0.0661272053630394","0.05495478252934492","0.05495478252934492","0.05495478252934492","0.03777852676946803","0.03777852676946803","0.03777852676946803","0.05612085952648627","0.05612085952648627","0.05612085952648627","0.08608508448918745","0.08608508448918745","0.08608508448918745","0.025611665535358968","0.025611665535358968","0.025611665535358968","0.03996766176970907","0.03996766176970907","0.03996766176970907"
"62","0.025008317869035405","0.025008317869035405","0.025008317869035405","0.04224874151484443","0.04224874151484443","0.04224874151484443","0.046206711845511075","0.046206711845511075","0.046206711845511075","0.046573401959689946","0.046573401959689946","0.046573401959689946","0.04510660813157001","0.04510660813157001","0.04510660813157001","0.07023000008701738","0.07023000008701738","0.07023000008701738","0.04366690921544003","0.04366690921544003","0.04366690921544003","0.0237443214075701","0.0237443214075701","0.0237443214075701","0.03026277676836304","0.03026277676836304","0.03026277676836304","0.04222174114753415","0.04222174114753415","0.04222174114753415"
"63","0.16386576768378175","0.16386576768378175","0.16386576768378175","0.12114123095924376","0.12114123095924376","0.12114123095924376","0.12462780031414185","0.12462780031414185","0.12462780031414185","0.08936466807733445","0.08936466807733445","0.08936466807733445","0.08071879086803105","0.08071879086803105","0.08071879086803105","0.07184587896707184","0.07184587896707184","0.07184587896707184","0.038688502998127094","0.038688502998127094","0.038688502998127094","0.03524408298626739","0.03524408298626739","0.03524408298626739","0.018154028295211462","0.018154028295211462","0.018154028295211462","0.030399058852779017","0.030399058852779017","0.030399058852779017"
