"Step","_n_S_512_e500_b16_lr0.01_1 (512) - metrics/mAP_0.5","_n_S_512_e500_b16_lr0.01_1 (512) - metrics/mAP_0.5__MIN","_n_S_512_e500_b16_lr0.01_1 (512) - metrics/mAP_0.5__MAX","_n_X_512_e500_b16_lr0.01_1 (512) - metrics/mAP_0.5","_n_X_512_e500_b16_lr0.01_1 (512) - metrics/mAP_0.5__MIN","_n_X_512_e500_b16_lr0.01_1 (512) - metrics/mAP_0.5__MAX","_n_L_512_e500_b16_lr0.01_1 (512) - metrics/mAP_0.5","_n_L_512_e500_b16_lr0.01_1 (512) - metrics/mAP_0.5__MIN","_n_L_512_e500_b16_lr0.01_1 (512) - metrics/mAP_0.5__MAX","_n_N_512_e500_b16_lr0.01_1 (512) - metrics/mAP_0.5","_n_N_512_e500_b16_lr0.01_1 (512) - metrics/mAP_0.5__MIN","_n_N_512_e500_b16_lr0.01_1 (512) - metrics/mAP_0.5__MAX","_n_M_512_e500_b16_lr0.01_1 (512) - metrics/mAP_0.5","_n_M_512_e500_b16_lr0.01_1 (512) - metrics/mAP_0.5__MIN","_n_M_512_e500_b16_lr0.01_1 (512) - metrics/mAP_0.5__MAX","_n_X_1024_e500_b8_lr0.01_1 (1024) - metrics/mAP_0.5","_n_X_1024_e500_b8_lr0.01_1 (1024) - metrics/mAP_0.5__MIN","_n_X_1024_e500_b8_lr0.01_1 (1024) - metrics/mAP_0.5__MAX","_n_L_1024_e500_b16_lr0.01_1 (1024) - metrics/mAP_0.5","_n_L_1024_e500_b16_lr0.01_1 (1024) - metrics/mAP_0.5__MIN","_n_L_1024_e500_b16_lr0.01_1 (1024) - metrics/mAP_0.5__MAX","_n_S_1024_e500_b16_lr0.01_1 (1024) - metrics/mAP_0.5","_n_S_1024_e500_b16_lr0.01_1 (1024) - metrics/mAP_0.5__MIN","_n_S_1024_e500_b16_lr0.01_1 (1024) - metrics/mAP_0.5__MAX","_n_M_1024_e500_b16_lr0.01_1 (1024) - metrics/mAP_0.5","_n_M_1024_e500_b16_lr0.01_1 (1024) - metrics/mAP_0.5__MIN","_n_M_1024_e500_b16_lr0.01_1 (1024) - metrics/mAP_0.5__MAX","_n_N_1024_e500_b16_lr0.01_1 (1024) - metrics/mAP_0.5","_n_N_1024_e500_b16_lr0.01_1 (1024) - metrics/mAP_0.5__MIN","_n_N_1024_e500_b16_lr0.01_1 (1024) - metrics/mAP_0.5__MAX"
"30","0.025824996490946314","0.025824996490946314","0.025824996490946314","0.027813254679689137","0.027813254679689137","0.027813254679689137","0.007615089604127336","0.007615089604127336","0.007615089604127336","0.005328921039391957","0.005328921039391957","0.005328921039391957","0.01086731081051105","0.01086731081051105","0.01086731081051105","0.05686978869812289","0.05686978869812289","0.05686978869812289","0.03133397586169548","0.03133397586169548","0.03133397586169548","0.03884468960042257","0.03884468960042257","0.03884468960042257","0.12213336096273397","0.12213336096273397","0.12213336096273397","0.05675866218518667","0.05675866218518667","0.05675866218518667"
"31","0.07057312667593106","0.07057312667593106","0.07057312667593106","0.004593648534018001","0.004593648534018001","0.004593648534018001","0.013882830224611172","0.013882830224611172","0.013882830224611172","0.0019915099231833885","0.0019915099231833885","0.0019915099231833885","0.027921607885526157","0.027921607885526157","0.027921607885526157","0.028745625235080917","0.028745625235080917","0.028745625235080917","0.11271110455147898","0.11271110455147898","0.11271110455147898","0.058268894873714235","0.058268894873714235","0.058268894873714235","0.09373248945091694","0.09373248945091694","0.09373248945091694","0.02149037807156346","0.02149037807156346","0.02149037807156346"
"32","0.08835589605088208","0.08835589605088208","0.08835589605088208","0.03538787029769153","0.03538787029769153","0.03538787029769153","0.07683506307261162","0.07683506307261162","0.07683506307261162","0.04349575224730254","0.04349575224730254","0.04349575224730254","0.01974328828970264","0.01974328828970264","0.01974328828970264","0.056139335982483246","0.056139335982483246","0.056139335982483246","0.03362516027266192","0.03362516027266192","0.03362516027266192","0.062498157421054225","0.062498157421054225","0.062498157421054225","0.09969143777318694","0.09969143777318694","0.09969143777318694","0.07050240688478611","0.07050240688478611","0.07050240688478611"
"33","0.023158718197241114","0.023158718197241114","0.023158718197241114","0.022363174786179794","0.022363174786179794","0.022363174786179794","0.02863082359865608","0.02863082359865608","0.02863082359865608","0.025660325770104724","0.025660325770104724","0.025660325770104724","0.03759111269739283","0.03759111269739283","0.03759111269739283","0.06934268310924029","0.06934268310924029","0.06934268310924029","0.008615969091980426","0.008615969091980426","0.008615969091980426","0.06119339831358357","0.06119339831358357","0.06119339831358357","0.14483323697487865","0.14483323697487865","0.14483323697487865","0.05974531713105756","0.05974531713105756","0.05974531713105756"
"34","0.02522209327685778","0.02522209327685778","0.02522209327685778","0.04752879283067438","0.04752879283067438","0.04752879283067438","0.03164030877687884","0.03164030877687884","0.03164030877687884","0.03595980507579677","0.03595980507579677","0.03595980507579677","0.05587764241804555","0.05587764241804555","0.05587764241804555","0.07928431300419615","0.07928431300419615","0.07928431300419615","0.07848581192089654","0.07848581192089654","0.07848581192089654","0.023752879638236073","0.023752879638236073","0.023752879638236073","0.08359864589938562","0.08359864589938562","0.08359864589938562","0.01661685786698966","0.01661685786698966","0.01661685786698966"
"35","0.058174590388663676","0.058174590388663676","0.058174590388663676","0.008996512896979286","0.008996512896979286","0.008996512896979286","0.07889684539071827","0.07889684539071827","0.07889684539071827","0.03474447911764769","0.03474447911764769","0.03474447911764769","0.043492508713341746","0.043492508713341746","0.043492508713341746","0.03681020503409677","0.03681020503409677","0.03681020503409677","0.07714350428640117","0.07714350428640117","0.07714350428640117","0.0942353062976449","0.0942353062976449","0.0942353062976449","0.049587909237096564","0.049587909237096564","0.049587909237096564","0.014416728167052653","0.014416728167052653","0.014416728167052653"
"36","0.09146607542242752","0.09146607542242752","0.09146607542242752","0.02740781323060399","0.02740781323060399","0.02740781323060399","0.07227161172984227","0.07227161172984227","0.07227161172984227","0.027902928276455144","0.027902928276455144","0.027902928276455144","0.032184671988547776","0.032184671988547776","0.032184671988547776","0.14733731021104812","0.14733731021104812","0.14733731021104812","0.09543950067251018","0.09543950067251018","0.09543950067251018","0.08314440349534147","0.08314440349534147","0.08314440349534147","0.0265518802362491","0.0265518802362491","0.0265518802362491","0.03979460992521248","0.03979460992521248","0.03979460992521248"
"37","0.0947462817506292","0.0947462817506292","0.0947462817506292","0.01769016120755724","0.01769016120755724","0.01769016120755724","0.03688496060275508","0.03688496060275508","0.03688496060275508","0.028938502456364052","0.028938502456364052","0.028938502456364052","0.043803190436237815","0.043803190436237815","0.043803190436237815","0.1096636649691218","0.1096636649691218","0.1096636649691218","0.08448192130986777","0.08448192130986777","0.08448192130986777","0.08182398371388058","0.08182398371388058","0.08182398371388058","0.08371261311826074","0.08371261311826074","0.08371261311826074","0.06380240712968387","0.06380240712968387","0.06380240712968387"
"38","0.03992791551620645","0.03992791551620645","0.03992791551620645","0.040776965444568124","0.040776965444568124","0.040776965444568124","0.08228231962548183","0.08228231962548183","0.08228231962548183","0.01637839740003202","0.01637839740003202","0.01637839740003202","0.06625814443795829","0.06625814443795829","0.06625814443795829","0.08594050072802326","0.08594050072802326","0.08594050072802326","0.16342145540535083","0.16342145540535083","0.16342145540535083","0.07354247334734598","0.07354247334734598","0.07354247334734598","0.0820741633361583","0.0820741633361583","0.0820741633361583","0.01301902076309542","0.01301902076309542","0.01301902076309542"
"39","0.026531185263061977","0.026531185263061977","0.026531185263061977","0.024005818931965732","0.024005818931965732","0.024005818931965732","0.07232008677944719","0.07232008677944719","0.07232008677944719","0.06358952939567815","0.06358952939567815","0.06358952939567815","0.10530229062268814","0.10530229062268814","0.10530229062268814","0.10175589292304506","0.10175589292304506","0.10175589292304506","0.07117665866733947","0.07117665866733947","0.07117665866733947","0.04460434771393508","0.04460434771393508","0.04460434771393508","0.1120456642412491","0.1120456642412491","0.1120456642412491","0.060085462142293426","0.060085462142293426","0.060085462142293426"
"40","0.041898180065210254","0.041898180065210254","0.041898180065210254","0.016091063658383083","0.016091063658383083","0.016091063658383083","0.019541205711502502","0.019541205711502502","0.019541205711502502","0.05232364741618857","0.05232364741618857","0.05232364741618857","0.02917511180897739","0.02917511180897739","0.02917511180897739","0.16539200389065323","0.16539200389065323","0.16539200389065323","0.06340255571526501","0.06340255571526501","0.06340255571526501","0.03184900330127688","0.03184900330127688","0.03184900330127688","0.15084896683261428","0.15084896683261428","0.15084896683261428","0.07676940296600038","0.07676940296600038","0.07676940296600038"
"41","0.052722271694898605","0.052722271694898605","0.052722271694898605","0.040053004145584034","0.040053004145584034","0.040053004145584034","0.061998270200349107","0.061998270200349107","0.061998270200349107","0.01614383364434884","0.01614383364434884","0.01614383364434884","0.04352998606857327","0.04352998606857327","0.04352998606857327","0.08137687462843113","0.08137687462843113","0.08137687462843113","0.0714803408345804","0.0714803408345804","0.0714803408345804","0.027181880111327696","0.027181880111327696","0.027181880111327696","0.09312590995894711","0.09312590995894711","0.09312590995894711","0.014882193909921196","0.014882193909921196","0.014882193909921196"
"42","0.04088431940987363","0.04088431940987363","0.04088431940987363","0.07688898255546117","0.07688898255546117","0.07688898255546117","0.11673172623593317","0.11673172623593317","0.11673172623593317","0.013879975747302162","0.013879975747302162","0.013879975747302162","0.07563383312588207","0.07563383312588207","0.07563383312588207","0.1456573392680323","0.1456573392680323","0.1456573392680323","0.07121246140391321","0.07121246140391321","0.07121246140391321","0.05700876514132686","0.05700876514132686","0.05700876514132686","0.06917338079170192","0.06917338079170192","0.06917338079170192","0.12566620579391163","0.12566620579391163","0.12566620579391163"
"43","0.08372520841179212","0.08372520841179212","0.08372520841179212","0.045271474791832036","0.045271474791832036","0.045271474791832036","0.025223462139701475","0.025223462139701475","0.025223462139701475","0.06591102881949491","0.06591102881949491","0.06591102881949491","0.074881573224064","0.074881573224064","0.074881573224064","0.04157332125476011","0.04157332125476011","0.04157332125476011","0.05356604821093375","0.05356604821093375","0.05356604821093375","0.04936699620395268","0.04936699620395268","0.04936699620395268","0.07999807834425793","0.07999807834425793","0.07999807834425793","0.024959713723915436","0.024959713723915436","0.024959713723915436"
"44","0.07339649856800068","0.07339649856800068","0.07339649856800068","0.03555942886261678","0.03555942886261678","0.03555942886261678","0.06714535831780016","0.06714535831780016","0.06714535831780016","0.01963892289335384","0.01963892289335384","0.01963892289335384","0.0737876380596517","0.0737876380596517","0.0737876380596517","0.05254324341738343","0.05254324341738343","0.05254324341738343","0.13641506104377324","0.13641506104377324","0.13641506104377324","0.08220997955155541","0.08220997955155541","0.08220997955155541","0.15847818036496747","0.15847818036496747","0.15847818036496747","0.09659428929422773","0.09659428929422773","0.09659428929422773"
"45","0.10260765850238852","0.10260765850238852","0.10260765850238852","0.04116150450292635","0.04116150450292635","0.04116150450292635","0.016077372859331307","0.016077372859331307","0.016077372859331307","0.04096847550120745","0.04096847550120745","0.04096847550120745","0.06603660573146568","0.06603660573146568","0.06603660573146568","0.05400845087751369","0.05400845087751369","0.05400845087751369","0.08183877321489298","0.08183877321489298","0.08183877321489298","0.0711563450245516","0.0711563450245516","0.0711563450245516","0.07898810179688692","0.07898810179688692","0.07898810179688692","0.07085973085925534","0.07085973085925534","0.07085973085925534"
"46","0.02897701935675133","0.02897701935675133","0.02897701935675133","0.024915215935881346","0.024915215935881346","0.024915215935881346","0.05513522880667936","0.05513522880667936","0.05513522880667936","0.026110366848013846","0.026110366848013846","0.026110366848013846","0.03893020339775774","0.03893020339775774","0.03893020339775774","0.11799768654324423","0.11799768654324423","0.11799768654324423","0.1016411790335277","0.1016411790335277","0.1016411790335277","0.08106316506247684","0.08106316506247684","0.08106316506247684","0.15931671047613383","0.15931671047613383","0.15931671047613383","0.041311444664748315","0.041311444664748315","0.041311444664748315"
"47","0.07217204185390423","0.07217204185390423","0.07217204185390423","0.015099682433490726","0.015099682433490726","0.015099682433490726","0.08757033316706377","0.08757033316706377","0.08757033316706377","0.044013849771653915","0.044013849771653915","0.044013849771653915","0.0578695642424111","0.0578695642424111","0.0578695642424111","0.1143890429239946","0.1143890429239946","0.1143890429239946","0.14706129364819678","0.14706129364819678","0.14706129364819678","0.08495002761803128","0.08495002761803128","0.08495002761803128","0.05870001530903956","0.05870001530903956","0.05870001530903956","0.06381220032380956","0.06381220032380956","0.06381220032380956"
"48","0.10610347000980919","0.10610347000980919","0.10610347000980919","0.09930004311114152","0.09930004311114152","0.09930004311114152","0.05434448590587643","0.05434448590587643","0.05434448590587643","0.051118465134894917","0.051118465134894917","0.051118465134894917","0.12602850746261765","0.12602850746261765","0.12602850746261765","0.10943921114462836","0.10943921114462836","0.10943921114462836","0.11897163943635783","0.11897163943635783","0.11897163943635783","0.07862864021963878","0.07862864021963878","0.07862864021963878","0.05491888283234987","0.05491888283234987","0.05491888283234987","0.08118579098174371","0.08118579098174371","0.08118579098174371"
"49","0.06255041223471058","0.06255041223471058","0.06255041223471058","0.07264356306858537","0.07264356306858537","0.07264356306858537","0.0396886643096795","0.0396886643096795","0.0396886643096795","0.04448655914724711","0.04448655914724711","0.04448655914724711","0.09034153168214079","0.09034153168214079","0.09034153168214079","0.12340623562669852","0.12340623562669852","0.12340623562669852","0.15760166691232663","0.15760166691232663","0.15760166691232663","0.05262527761638222","0.05262527761638222","0.05262527761638222","0.05633493694526771","0.05633493694526771","0.05633493694526771","0.12064154088627237","0.12064154088627237","0.12064154088627237"
"50","0.024140445328976204","0.024140445328976204","0.024140445328976204","0.0120623434207251","0.0120623434207251","0.0120623434207251","0.12806198547956407","0.12806198547956407","0.12806198547956407","0.016922057761774474","0.016922057761774474","0.016922057761774474","0.0704030342632104","0.0704030342632104","0.0704030342632104","0.0798700749590123","0.0798700749590123","0.0798700749590123","0.041252232556813616","0.041252232556813616","0.041252232556813616","0.05711030695255042","0.05711030695255042","0.05711030695255042","0.08373490559227416","0.08373490559227416","0.08373490559227416","0.10409571389394379","0.10409571389394379","0.10409571389394379"
"51","0.06093819927180284","0.06093819927180284","0.06093819927180284","0.012945612583951332","0.012945612583951332","0.012945612583951332","0.14805779429634758","0.14805779429634758","0.14805779429634758","0.020144116094961802","0.020144116094961802","0.020144116094961802","0.07599339300034495","0.07599339300034495","0.07599339300034495","0.04765677238130198","0.04765677238130198","0.04765677238130198","0.16062546689621265","0.16062546689621265","0.16062546689621265","0.060799881611240725","0.060799881611240725","0.060799881611240725","0.11757353220209808","0.11757353220209808","0.11757353220209808","0.04534705914727221","0.04534705914727221","0.04534705914727221"
"52","0.08558638542100065","0.08558638542100065","0.08558638542100065","0.05252347099551411","0.05252347099551411","0.05252347099551411","0.04778363200353687","0.04778363200353687","0.04778363200353687","0.038053433746547904","0.038053433746547904","0.038053433746547904","0.10269983698685514","0.10269983698685514","0.10269983698685514","0.16389877648789417","0.16389877648789417","0.16389877648789417","0.16114358618785535","0.16114358618785535","0.16114358618785535","0.1040057465828092","0.1040057465828092","0.1040057465828092","0.1387594602800293","0.1387594602800293","0.1387594602800293","0.02270309531570311","0.02270309531570311","0.02270309531570311"
"53","0.1420162203925149","0.1420162203925149","0.1420162203925149","0.020511680957295185","0.020511680957295185","0.020511680957295185","0.03345385461815088","0.03345385461815088","0.03345385461815088","0.03797430252367491","0.03797430252367491","0.03797430252367491","0.034945231691528536","0.034945231691528536","0.034945231691528536","0.15767530830078053","0.15767530830078053","0.15767530830078053","0.11522049518470251","0.11522049518470251","0.11522049518470251","0.18060007108366682","0.18060007108366682","0.18060007108366682","0.16627000695533892","0.16627000695533892","0.16627000695533892","0.033335900216212265","0.033335900216212265","0.033335900216212265"
"54","0.059046224896330136","0.059046224896330136","0.059046224896330136","0.017404575286943388","0.017404575286943388","0.017404575286943388","0.132916813777933","0.132916813777933","0.132916813777933","0.0244031259827585","0.0244031259827585","0.0244031259827585","0.07347361752925877","0.07347361752925877","0.07347361752925877","0.16448947311757336","0.16448947311757336","0.16448947311757336","0.14609603218354006","0.14609603218354006","0.14609603218354006","0.10810309090542332","0.10810309090542332","0.10810309090542332","0.13412635158311922","0.13412635158311922","0.13412635158311922","0.058578462010619954","0.058578462010619954","0.058578462010619954"
"55","0.11732124855468334","0.11732124855468334","0.11732124855468334","0.04832761608870227","0.04832761608870227","0.04832761608870227","0.05262485190822745","0.05262485190822745","0.05262485190822745","0.04693461338405841","0.04693461338405841","0.04693461338405841","0.08774537001622573","0.08774537001622573","0.08774537001622573","0.1005591722622124","0.1005591722622124","0.1005591722622124","0.07166163827899244","0.07166163827899244","0.07166163827899244","0.0654019051129344","0.0654019051129344","0.0654019051129344","0.09532673221319522","0.09532673221319522","0.09532673221319522","0.07042313863171255","0.07042313863171255","0.07042313863171255"
"56","0.12457034534900856","0.12457034534900856","0.12457034534900856","0.0367120660657232","0.0367120660657232","0.0367120660657232","0.09898088279798913","0.09898088279798913","0.09898088279798913","0.05200038638787024","0.05200038638787024","0.05200038638787024","0.04755520124188558","0.04755520124188558","0.04755520124188558","0.18134168097544578","0.18134168097544578","0.18134168097544578","0.15202413697177147","0.15202413697177147","0.15202413697177147","0.09781941321453792","0.09781941321453792","0.09781941321453792","0.043556297197842986","0.043556297197842986","0.043556297197842986","0.06590756865776708","0.06590756865776708","0.06590756865776708"
"57","0.048386458906602446","0.048386458906602446","0.048386458906602446","0.05444335804202256","0.05444335804202256","0.05444335804202256","0.12161917579330694","0.12161917579330694","0.12161917579330694","0.07613005044304269","0.07613005044304269","0.07613005044304269","0.06594297867819156","0.06594297867819156","0.06594297867819156","0.051964400834328794","0.051964400834328794","0.051964400834328794","0.1919705887003713","0.1919705887003713","0.1919705887003713","0.03317905332757539","0.03317905332757539","0.03317905332757539","0.12187374992346571","0.12187374992346571","0.12187374992346571","0.15162963364946241","0.15162963364946241","0.15162963364946241"
"58","0.13348517371820673","0.13348517371820673","0.13348517371820673","0.06814234175913633","0.06814234175913633","0.06814234175913633","0.0056093102709630195","0.0056093102709630195","0.0056093102709630195","0.057066557842239296","0.057066557842239296","0.057066557842239296","0.05450974124854727","0.05450974124854727","0.05450974124854727","0.1606104770357221","0.1606104770357221","0.1606104770357221","0.11649029834831282","0.11649029834831282","0.11649029834831282","0.0684631808525426","0.0684631808525426","0.0684631808525426","0.08179537178366318","0.08179537178366318","0.08179537178366318","0.15984963109457814","0.15984963109457814","0.15984963109457814"
"59","0.13227326952126445","0.13227326952126445","0.13227326952126445","0.07104098156339703","0.07104098156339703","0.07104098156339703","0.07931198045157822","0.07931198045157822","0.07931198045157822","0.03598097043556843","0.03598097043556843","0.03598097043556843","0.11243068353739157","0.11243068353739157","0.11243068353739157","0.13135513359198536","0.13135513359198536","0.13135513359198536","0.18956036096082074","0.18956036096082074","0.18956036096082074","0.15215098108123784","0.15215098108123784","0.15215098108123784","0.1575180841731759","0.1575180841731759","0.1575180841731759","0.05069428995544159","0.05069428995544159","0.05069428995544159"
"60","0.06876013999052197","0.06876013999052197","0.06876013999052197","0.08423634821378634","0.08423634821378634","0.08423634821378634","0.039812914713592634","0.039812914713592634","0.039812914713592634","0.07115665549123817","0.07115665549123817","0.07115665549123817","0.060594965372158624","0.060594965372158624","0.060594965372158624","0.12736050223540368","0.12736050223540368","0.12736050223540368","0.10454034703787227","0.10454034703787227","0.10454034703787227","0.0929618785513898","0.0929618785513898","0.0929618785513898","0.11577989572920458","0.11577989572920458","0.11577989572920458","0.14476976427771848","0.14476976427771848","0.14476976427771848"
"61","0.11507115023009543","0.11507115023009543","0.11507115023009543","0.10002615690608878","0.10002615690608878","0.10002615690608878","0.09822807472924219","0.09822807472924219","0.09822807472924219","0.0661272053630394","0.0661272053630394","0.0661272053630394","0.05495478252934492","0.05495478252934492","0.05495478252934492","0.09431609657484141","0.09431609657484141","0.09431609657484141","0.17860881599002754","0.17860881599002754","0.17860881599002754","0.13617816571148197","0.13617816571148197","0.13617816571148197","0.0880119651460036","0.0880119651460036","0.0880119651460036","0.16694135496869328","0.16694135496869328","0.16694135496869328"
"62","0.025008317869035405","0.025008317869035405","0.025008317869035405","0.04224874151484443","0.04224874151484443","0.04224874151484443","0.046206711845511075","0.046206711845511075","0.046206711845511075","0.046573401959689946","0.046573401959689946","0.046573401959689946","0.04510660813157001","0.04510660813157001","0.04510660813157001","0.18550510159187222","0.18550510159187222","0.18550510159187222","0.14339572543891663","0.14339572543891663","0.14339572543891663","0.07732145273181046","0.07732145273181046","0.07732145273181046","0.14125313574889403","0.14125313574889403","0.14125313574889403","0.10834860542819845","0.10834860542819845","0.10834860542819845"
"63","0.16386576768378175","0.16386576768378175","0.16386576768378175","0.12114123095924376","0.12114123095924376","0.12114123095924376","0.12462780031414185","0.12462780031414185","0.12462780031414185","0.08936466807733445","0.08936466807733445","0.08936466807733445","0.08071879086803105","0.08071879086803105","0.08071879086803105","0.07430457289703518","0.07430457289703518","0.07430457289703518","0.09003173848319479","0.09003173848319479","0.09003173848319479","0.10041585031391446","0.10041585031391446","0.10041585031391446","0.15224429935545855","0.15224429935545855","0.15224429935545855","0.1595272637903586","0.1595272637903586","0.1595272637903586"
"64","0.10788992818555344","0.10788992818555344","0.10788992818555344","0.08642535025418184","0.08642535025418184","0.08642535025418184","0.056641616749678866","0.056641616749678866","0.056641616749678866","0.07024235771762682","0.07024235771762682","0.07024235771762682","0.10652930409804509","0.10652930409804509","0.10652930409804509","0.17494904518728313","0.17494904518728313","0.17494904518728313","0.1708966226642626","0.1708966226642626","0.1708966226642626","0.1916427292282359","0.1916427292282359","0.1916427292282359","0.14376441829207715","0.14376441829207715","0.14376441829207715","0.05337520147432629","0.05337520147432629","0.05337520147432629"
