"Step","_m_M_512_e500_b16_lr0.01_standardized_3 - metrics/mAP_0.5","_m_M_512_e500_b16_lr0.01_standardized_3 - metrics/mAP_0.5__MIN","_m_M_512_e500_b16_lr0.01_standardized_3 - metrics/mAP_0.5__MAX","_m_M_512_e500_b16_lr0.01_standardized_2 - metrics/mAP_0.5","_m_M_512_e500_b16_lr0.01_standardized_2 - metrics/mAP_0.5__MIN","_m_M_512_e500_b16_lr0.01_standardized_2 - metrics/mAP_0.5__MAX","_m_M_512_e500_b16_lr0.01_2 - metrics/mAP_0.5","_m_M_512_e500_b16_lr0.01_2 - metrics/mAP_0.5__MIN","_m_M_512_e500_b16_lr0.01_2 - metrics/mAP_0.5__MAX","_m_M_512_e500_b16_lr0.01_3 - metrics/mAP_0.5","_m_M_512_e500_b16_lr0.01_3 - metrics/mAP_0.5__MIN","_m_M_512_e500_b16_lr0.01_3 - metrics/mAP_0.5__MAX","_m_M_512_e500_b16_lr0.01_standardized_1 - metrics/mAP_0.5","_m_M_512_e500_b16_lr0.01_standardized_1 - metrics/mAP_0.5__MIN","_m_M_512_e500_b16_lr0.01_standardized_1 - metrics/mAP_0.5__MAX","_m_M_512_e500_b16_lr0.01_1 - metrics/mAP_0.5","_m_M_512_e500_b16_lr0.01_1 - metrics/mAP_0.5__MIN","_m_M_512_e500_b16_lr0.01_1 - metrics/mAP_0.5__MAX"
"61","0.11073685271213334","0.11073685271213334","0.11073685271213334","0.10077663610837172","0.10077663610837172","0.10077663610837172","0.06567178151443694","0.06567178151443694","0.06567178151443694","0.17997154891982634","0.17997154891982634","0.17997154891982634","0.10677606037203881","0.10677606037203881","0.10677606037203881","0.12070272783369605","0.12070272783369605","0.12070272783369605"
"62","0.16953499581551623","0.16953499581551623","0.16953499581551623","0.1385273600030027","0.1385273600030027","0.1385273600030027","0.0865174316266554","0.0865174316266554","0.0865174316266554","0.12548170415165172","0.12548170415165172","0.12548170415165172","0.13710411750735113","0.13710411750735113","0.13710411750735113","0.09913539179457508","0.09913539179457508","0.09913539179457508"
"63","0.17171853945387552","0.17171853945387552","0.17171853945387552","0.06571045088179141","0.06571045088179141","0.06571045088179141","0.10150333241637557","0.10150333241637557","0.10150333241637557","0.10586832065692003","0.10586832065692003","0.10586832065692003","0.07248186254193079","0.07248186254193079","0.07248186254193079","0.11831622536214861","0.11831622536214861","0.11831622536214861"
"64","0.16073187851126536","0.16073187851126536","0.16073187851126536","0.08532848972919366","0.08532848972919366","0.08532848972919366","0.13283457728709455","0.13283457728709455","0.13283457728709455","0.13736120542707606","0.13736120542707606","0.13736120542707606","0.115439754119825","0.115439754119825","0.115439754119825","0.11757314880798009","0.11757314880798009","0.11757314880798009"
"65","0.17913111602727866","0.17913111602727866","0.17913111602727866","0.09212639475729834","0.09212639475729834","0.09212639475729834","0.1272514076523557","0.1272514076523557","0.1272514076523557","0.07562384802760669","0.07562384802760669","0.07562384802760669","0.07148976118378511","0.07148976118378511","0.07148976118378511","0.10182882570330588","0.10182882570330588","0.10182882570330588"
"66","0.15746307840926846","0.15746307840926846","0.15746307840926846","0.09897199464293951","0.09897199464293951","0.09897199464293951","0.07662117624326009","0.07662117624326009","0.07662117624326009","0.10920939191510762","0.10920939191510762","0.10920939191510762","0.12977893880842434","0.12977893880842434","0.12977893880842434","0.07230300835151725","0.07230300835151725","0.07230300835151725"
"67","0.11843452664309022","0.11843452664309022","0.11843452664309022","0.11455957454964281","0.11455957454964281","0.11455957454964281","0.08623910616014283","0.08623910616014283","0.08623910616014283","0.14442689362345576","0.14442689362345576","0.14442689362345576","0.09997041413609248","0.09997041413609248","0.09997041413609248","0.10013888529607956","0.10013888529607956","0.10013888529607956"
"68","0.09745894560306359","0.09745894560306359","0.09745894560306359","0.09626587133095475","0.09626587133095475","0.09626587133095475","0.060019291605242706","0.060019291605242706","0.060019291605242706","0.09093765594665831","0.09093765594665831","0.09093765594665831","0.10287653052624621","0.10287653052624621","0.10287653052624621","0.056950936349673846","0.056950936349673846","0.056950936349673846"
"69","0.11267378694260648","0.11267378694260648","0.11267378694260648","0.15790238741622473","0.15790238741622473","0.15790238741622473","0.142097890976836","0.142097890976836","0.142097890976836","0.1436403514546208","0.1436403514546208","0.1436403514546208","0.12988348382126433","0.12988348382126433","0.12988348382126433","0.16156522900658293","0.16156522900658293","0.16156522900658293"
"70","0.24355017319527986","0.24355017319527986","0.24355017319527986","0.19539639316614443","0.19539639316614443","0.19539639316614443","0.2116919799463458","0.2116919799463458","0.2116919799463458","0.18509238295191197","0.18509238295191197","0.18509238295191197","0.16786831755425818","0.16786831755425818","0.16786831755425818","0.21586659161488242","0.21586659161488242","0.21586659161488242"
"71","0.10845772878342477","0.10845772878342477","0.10845772878342477","0.10192413941768359","0.10192413941768359","0.10192413941768359","0.14494207204926765","0.14494207204926765","0.14494207204926765","0.05531248667553292","0.05531248667553292","0.05531248667553292","0.12546395556287607","0.12546395556287607","0.12546395556287607","0.10411453007225376","0.10411453007225376","0.10411453007225376"
"72","0.14206585668099372","0.14206585668099372","0.14206585668099372","0.07297212557232925","0.07297212557232925","0.07297212557232925","0.07182108324523731","0.07182108324523731","0.07182108324523731","0.11137473789150507","0.11137473789150507","0.11137473789150507","0.11097515274881672","0.11097515274881672","0.11097515274881672","0.07565637256824156","0.07565637256824156","0.07565637256824156"
"73","0.16667396353792","0.16667396353792","0.16667396353792","0.09712408881296365","0.09712408881296365","0.09712408881296365","0.20159623761307213","0.20159623761307213","0.20159623761307213","0.1274775727734059","0.1274775727734059","0.1274775727734059","0.09204319598472491","0.09204319598472491","0.09204319598472491","0.15043643896722694","0.15043643896722694","0.15043643896722694"
"74","0.10966408120051568","0.10966408120051568","0.10966408120051568","0.14226819630976126","0.14226819630976126","0.14226819630976126","0.09695904631985708","0.09695904631985708","0.09695904631985708","0.0896940805942327","0.0896940805942327","0.0896940805942327","0.0886706728968745","0.0886706728968745","0.0886706728968745","0.07772584145796614","0.07772584145796614","0.07772584145796614"
"75","0.15848969017960035","0.15848969017960035","0.15848969017960035","0.13636385081118135","0.13636385081118135","0.13636385081118135","0.20415384109168785","0.20415384109168785","0.20415384109168785","0.21413795129501867","0.21413795129501867","0.21413795129501867","0.12774160405908708","0.12774160405908708","0.12774160405908708","0.17693917724837058","0.17693917724837058","0.17693917724837058"
"76","0.2110259925305276","0.2110259925305276","0.2110259925305276","0.2006963967240714","0.2006963967240714","0.2006963967240714","0.16128733351215974","0.16128733351215974","0.16128733351215974","0.17764701861108434","0.17764701861108434","0.17764701861108434","0.19352629382476177","0.19352629382476177","0.19352629382476177","0.10587456221195854","0.10587456221195854","0.10587456221195854"
"77","0.25737439207019935","0.25737439207019935","0.25737439207019935","0.17973075606495906","0.17973075606495906","0.17973075606495906","0.20037465780129282","0.20037465780129282","0.20037465780129282","0.23010712060883926","0.23010712060883926","0.23010712060883926","0.13135034693588843","0.13135034693588843","0.13135034693588843","0.266063777230909","0.266063777230909","0.266063777230909"
"78","0.24349974425665857","0.24349974425665857","0.24349974425665857","0.11712906934232498","0.11712906934232498","0.11712906934232498","0.28922749942617915","0.28922749942617915","0.28922749942617915","0.23419446093707558","0.23419446093707558","0.23419446093707558","0.16665433615775482","0.16665433615775482","0.16665433615775482","0.23413969706495902","0.23413969706495902","0.23413969706495902"
"79","0.2475872882095422","0.2475872882095422","0.2475872882095422","0.19941930092112636","0.19941930092112636","0.19941930092112636","0.2371140571511576","0.2371140571511576","0.2371140571511576","0.19067005396844455","0.19067005396844455","0.19067005396844455","0.2081556777230375","0.2081556777230375","0.2081556777230375","0.2375810739364383","0.2375810739364383","0.2375810739364383"
"80","0.10534015277067889","0.10534015277067889","0.10534015277067889","0.08351562145220244","0.08351562145220244","0.08351562145220244","0.09195498908377935","0.09195498908377935","0.09195498908377935","0.14316188200270352","0.14316188200270352","0.14316188200270352","0.07651096861205081","0.07651096861205081","0.07651096861205081","0.0985578111462627","0.0985578111462627","0.0985578111462627"
"81","0.1893352968591697","0.1893352968591697","0.1893352968591697","0.20535787583375706","0.20535787583375706","0.20535787583375706","0.14280613198785097","0.14280613198785097","0.14280613198785097","0.2121454122021607","0.2121454122021607","0.2121454122021607","0.13968671823020443","0.13968671823020443","0.13968671823020443","0.1917866087046947","0.1917866087046947","0.1917866087046947"
"82","0.2260358412810329","0.2260358412810329","0.2260358412810329","0.11246270972471353","0.11246270972471353","0.11246270972471353","0.1998588759305226","0.1998588759305226","0.1998588759305226","0.14488046868184318","0.14488046868184318","0.14488046868184318","0.13421355839598942","0.13421355839598942","0.13421355839598942","0.13847946007766931","0.13847946007766931","0.13847946007766931"
"83","0.18002877402189246","0.18002877402189246","0.18002877402189246","0.18208437621062512","0.18208437621062512","0.18208437621062512","0.16464093671307117","0.16464093671307117","0.16464093671307117","0.18177353191096726","0.18177353191096726","0.18177353191096726","0.1778214893826894","0.1778214893826894","0.1778214893826894","0.11905273017004507","0.11905273017004507","0.11905273017004507"
"84","0.11161595429644139","0.11161595429644139","0.11161595429644139","0.11183303112840239","0.11183303112840239","0.11183303112840239","0.12526837981930725","0.12526837981930725","0.12526837981930725","0.10526687627371045","0.10526687627371045","0.10526687627371045","0.1762868029826829","0.1762868029826829","0.1762868029826829","0.15634718547325968","0.15634718547325968","0.15634718547325968"
"85","0.2020700686433676","0.2020700686433676","0.2020700686433676","0.16843490579480994","0.16843490579480994","0.16843490579480994","0.18769474889285345","0.18769474889285345","0.18769474889285345","0.22604860813762734","0.22604860813762734","0.22604860813762734","0.1415592705819217","0.1415592705819217","0.1415592705819217","0.18426548542774063","0.18426548542774063","0.18426548542774063"
"86","0.18323236415467653","0.18323236415467653","0.18323236415467653","0.16675389096483498","0.16675389096483498","0.16675389096483498","0.14802872614702547","0.14802872614702547","0.14802872614702547","0.18064263937089606","0.18064263937089606","0.18064263937089606","0.13195494657008622","0.13195494657008622","0.13195494657008622","0.1694750578454359","0.1694750578454359","0.1694750578454359"
"87","0.10012974460211277","0.10012974460211277","0.10012974460211277","0.1152640744813419","0.1152640744813419","0.1152640744813419","0.09271001635357795","0.09271001635357795","0.09271001635357795","0.15243654087926733","0.15243654087926733","0.15243654087926733","0.11294663657433446","0.11294663657433446","0.11294663657433446","0.11716877044172828","0.11716877044172828","0.11716877044172828"
"88","0.24725886381402928","0.24725886381402928","0.24725886381402928","0.1932070802978025","0.1932070802978025","0.1932070802978025","0.23372026147847053","0.23372026147847053","0.23372026147847053","0.1505813479301645","0.1505813479301645","0.1505813479301645","0.1691312299713235","0.1691312299713235","0.1691312299713235","0.14141158194903164","0.14141158194903164","0.14141158194903164"
"89","0.11616914187075551","0.11616914187075551","0.11616914187075551","0.13448726716475068","0.13448726716475068","0.13448726716475068","0.12951169627078196","0.12951169627078196","0.12951169627078196","0.10244707534834482","0.10244707534834482","0.10244707534834482","0.12534467479530606","0.12534467479530606","0.12534467479530606","0.17133727620030134","0.17133727620030134","0.17133727620030134"
"90","0.11370551652143779","0.11370551652143779","0.11370551652143779","0.14409630179475696","0.14409630179475696","0.14409630179475696","0.10256090047755781","0.10256090047755781","0.10256090047755781","0.11194276970131872","0.11194276970131872","0.11194276970131872","0.1454070003889918","0.1454070003889918","0.1454070003889918","0.11261841126513664","0.11261841126513664","0.11261841126513664"
"91","0.2111180902119592","0.2111180902119592","0.2111180902119592","0.13939901217813835","0.13939901217813835","0.13939901217813835","0.22761519774289607","0.22761519774289607","0.22761519774289607","0.1443671106503756","0.1443671106503756","0.1443671106503756","0.190326451496309","0.190326451496309","0.190326451496309","0.1557761307041925","0.1557761307041925","0.1557761307041925"
"92","0.1643300684204336","0.1643300684204336","0.1643300684204336","0.17033179939631599","0.17033179939631599","0.17033179939631599","0.13390304132417816","0.13390304132417816","0.13390304132417816","0.16206925528496566","0.16206925528496566","0.16206925528496566","0.12709845529120326","0.12709845529120326","0.12709845529120326","0.11953331227432049","0.11953331227432049","0.11953331227432049"
"93","0.10454653724825892","0.10454653724825892","0.10454653724825892","0.14492175475659477","0.14492175475659477","0.14492175475659477","0.16691782540703923","0.16691782540703923","0.16691782540703923","0.1452298704817938","0.1452298704817938","0.1452298704817938","0.1298566184809284","0.1298566184809284","0.1298566184809284","0.13039216171366763","0.13039216171366763","0.13039216171366763"
"94","0.19309597477367274","0.19309597477367274","0.19309597477367274","0.24589752039151347","0.24589752039151347","0.24589752039151347","0.15783887201546754","0.15783887201546754","0.15783887201546754","0.18144665728155085","0.18144665728155085","0.18144665728155085","0.17178386821582708","0.17178386821582708","0.17178386821582708","0.17455012545040338","0.17455012545040338","0.17455012545040338"
"95","0.1837430314463744","0.1837430314463744","0.1837430314463744","0.13045301800266196","0.13045301800266196","0.13045301800266196","0.1888270423252752","0.1888270423252752","0.1888270423252752","0.14397545353499178","0.14397545353499178","0.14397545353499178","0.08036255238495592","0.08036255238495592","0.08036255238495592","0.1568284391060022","0.1568284391060022","0.1568284391060022"
"96","0.16464891243901264","0.16464891243901264","0.16464891243901264","0.1373719498001958","0.1373719498001958","0.1373719498001958","0.08202244470471176","0.08202244470471176","0.08202244470471176","0.04580813345579228","0.04580813345579228","0.04580813345579228","0.10165579986388446","0.10165579986388446","0.10165579986388446","0.13741107872895109","0.13741107872895109","0.13741107872895109"
"97","0.20792952020282598","0.20792952020282598","0.20792952020282598","0.2611476485244268","0.2611476485244268","0.2611476485244268","0.21532584040052627","0.21532584040052627","0.21532584040052627","0.1831216241614492","0.1831216241614492","0.1831216241614492","0.19645386835799347","0.19645386835799347","0.19645386835799347","0.24209095162905267","0.24209095162905267","0.24209095162905267"
"98","0.16393078795877575","0.16393078795877575","0.16393078795877575","0.2040787591538591","0.2040787591538591","0.2040787591538591","0.1603083342850551","0.1603083342850551","0.1603083342850551","0.0994900633719478","0.0994900633719478","0.0994900633719478","0.14957335990591575","0.14957335990591575","0.14957335990591575","0.21285165961818642","0.21285165961818642","0.21285165961818642"
"99","0.14507958750835329","0.14507958750835329","0.14507958750835329","0.15360841882162557","0.15360841882162557","0.15360841882162557","0.13381733194761367","0.13381733194761367","0.13381733194761367","0.09223569953939556","0.09223569953939556","0.09223569953939556","0.08857560134961776","0.08857560134961776","0.08857560134961776","0.1608629368103869","0.1608629368103869","0.1608629368103869"
"100","0.22699309102031617","0.22699309102031617","0.22699309102031617","0.21314774951154558","0.21314774951154558","0.21314774951154558","0.14520838072772396","0.14520838072772396","0.14520838072772396","0.22574001751182843","0.22574001751182843","0.22574001751182843","0.16655485867560582","0.16655485867560582","0.16655485867560582","0.19234701204352955","0.19234701204352955","0.19234701204352955"
"101","0.19377212176594372","0.19377212176594372","0.19377212176594372","0.21291651302902787","0.21291651302902787","0.21291651302902787","0.22308608164546018","0.22308608164546018","0.22308608164546018","0.19353525581705408","0.19353525581705408","0.19353525581705408","0.17945737595837058","0.17945737595837058","0.17945737595837058","0.2535468211310139","0.2535468211310139","0.2535468211310139"
"102","0.10722761492074924","0.10722761492074924","0.10722761492074924","0.1447271520481943","0.1447271520481943","0.1447271520481943","0.12074572002453098","0.12074572002453098","0.12074572002453098","0.07840519029323559","0.07840519029323559","0.07840519029323559","0.13635978379562913","0.13635978379562913","0.13635978379562913","0.12025243540050154","0.12025243540050154","0.12025243540050154"
"103","0.2758638553137054","0.2758638553137054","0.2758638553137054","0.21842704154186077","0.21842704154186077","0.21842704154186077","0.20622218803920356","0.20622218803920356","0.20622218803920356","0.23365479384276328","0.23365479384276328","0.23365479384276328","0.14311530201549552","0.14311530201549552","0.14311530201549552","0.16401684267925576","0.16401684267925576","0.16401684267925576"
"104","0.22028497531082578","0.22028497531082578","0.22028497531082578","0.14095560308869465","0.14095560308869465","0.14095560308869465","0.18537453940330514","0.18537453940330514","0.18537453940330514","0.14574109636366828","0.14574109636366828","0.14574109636366828","0.16232669705927902","0.16232669705927902","0.16232669705927902","0.24009533601857236","0.24009533601857236","0.24009533601857236"
"105","0.21767891792844743","0.21767891792844743","0.21767891792844743","0.20496087825590975","0.20496087825590975","0.20496087825590975","0.18457459313355734","0.18457459313355734","0.18457459313355734","0.23890895290661052","0.23890895290661052","0.23890895290661052","0.16163030763589623","0.16163030763589623","0.16163030763589623","0.2049636537134292","0.2049636537134292","0.2049636537134292"
"106","0.15721537989901735","0.15721537989901735","0.15721537989901735","0.1315222426345955","0.1315222426345955","0.1315222426345955","0.1948738793256219","0.1948738793256219","0.1948738793256219","0.1760150627005677","0.1760150627005677","0.1760150627005677","0.16977484211161561","0.16977484211161561","0.16977484211161561","0.14955708927762557","0.14955708927762557","0.14955708927762557"
"107","0.18856970773793943","0.18856970773793943","0.18856970773793943","0.2045163952668156","0.2045163952668156","0.2045163952668156","0.1870482427285243","0.1870482427285243","0.1870482427285243","0.22535688281625868","0.22535688281625868","0.22535688281625868","0.17901572584516506","0.17901572584516506","0.17901572584516506","0.20561601987918804","0.20561601987918804","0.20561601987918804"
"108","0.18190700585408312","0.18190700585408312","0.18190700585408312","0.17370164576068853","0.17370164576068853","0.17370164576068853","0.20573951283541833","0.20573951283541833","0.20573951283541833","0.21207365102018225","0.21207365102018225","0.21207365102018225","0.12319555467744722","0.12319555467744722","0.12319555467744722","0.16974844445302456","0.16974844445302456","0.16974844445302456"
